# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
25.49000000;  0.2389536342; 0.1790575343; 0.2623569995; 0.2401374116
25.50000000;  0.2390122079; 0.1789381570; 0.2623136531; 0.2401088027
25.51000000;  0.2389508001; 0.1788188592; 0.2622703139; 0.2400802093
25.52000000;  0.2389498570; 0.1786996410; 0.2622269819; 0.2400516312
25.53000000;  0.2387470925; 0.1785805023; 0.2621836570; 0.2400230686
25.54000000;  0.2387271639; 0.1784614430; 0.2621403393; 0.2399945212
25.55000000;  0.2386375007; 0.1783424630; 0.2620970288; 0.2399659893
25.56000000;  0.2387762495; 0.1782235624; 0.2620537254; 0.2399374726
25.57000000;  0.2387627239; 0.1781047411; 0.2620104291; 0.2399089712
25.58000000;  0.2386395984; 0.1779859990; 0.2619671401; 0.2398804851
25.59000000;  0.2385446903; 0.1778673361; 0.2619238581; 0.2398520142
25.60000000;  0.2385596195; 0.1777487522; 0.2618805833; 0.2398235586
25.61000000;  0.2385973281; 0.1776302474; 0.2618373157; 0.2397951181
25.62000000;  0.2385156889; 0.1775118217; 0.2617940552; 0.2397666928
25.63000000;  0.2384428202; 0.1773934749; 0.2617508019; 0.2397382827
25.64000000;  0.2383697059; 0.1772752070; 0.2617075557; 0.2397098877
25.65000000;  0.2382619343; 0.1771570179; 0.2616643167; 0.2396815078
25.66000000;  0.2383304901; 0.1770389076; 0.2616210848; 0.2396531429
25.67000000;  0.2382725471; 0.1769208761; 0.2615778600; 0.2396247932
25.68000000;  0.2382119864; 0.1768029233; 0.2615346424; 0.2395964585
25.69000000;  0.2379672153; 0.1766850491; 0.2614914319; 0.2395681387
25.70000000;  0.2380758887; 0.1765672535; 0.2614482286; 0.2395398340
25.71000000;  0.2381131163; 0.1764495364; 0.2614050324; 0.2395115443
25.72000000;  0.2380848212; 0.1763318978; 0.2613618433; 0.2394832695
25.73000000;  0.2380012017; 0.1762143376; 0.2613186614; 0.2394550096
25.74000000;  0.2379890431; 0.1760968559; 0.2612754866; 0.2394267647
25.75000000;  0.2379365154; 0.1759794524; 0.2612323189; 0.2393985346
25.76000000;  0.2379146154; 0.1758621272; 0.2611891584; 0.2393703194
25.77000000;  0.2379178862; 0.1757448803; 0.2611460050; 0.2393421190
25.78000000;  0.2379365949; 0.1756277115; 0.2611028587; 0.2393139334
25.79000000;  0.2378498504; 0.1755106208; 0.2610597196; 0.2392857627
25.80000000;  0.2377773474; 0.1753936082; 0.2610165876; 0.2392576067
25.81000000;  0.2378338199; 0.1752766736; 0.2609734627; 0.2392294654
25.82000000;  0.2379014639; 0.1751598169; 0.2609303450; 0.2392013389
25.83000000;  0.2377256100; 0.1750430382; 0.2608872343; 0.2391732271
25.84000000;  0.2376929968; 0.1749263373; 0.2608441308; 0.2391451300
25.85000000;  0.2376152369; 0.1748097142; 0.2608010344; 0.2391170476
25.86000000;  0.2376372633; 0.1746931689; 0.2607579451; 0.2390889797
25.87000000;  0.2376317281; 0.1745767013; 0.2607148630; 0.2390609266
25.88000000;  0.2374344212; 0.1744603113; 0.2606717880; 0.2390328880
25.89000000;  0.2375030200; 0.1743439989; 0.2606287200; 0.2390048640
25.90000000;  0.2373342024; 0.1742277641; 0.2605856592; 0.2389768545
25.91000000;  0.2373044056; 0.1741116067; 0.2605426056; 0.2389488596
25.92000000;  0.2373399700; 0.1739955268; 0.2604995590; 0.2389208792
25.93000000;  0.2373548583; 0.1738795243; 0.2604565195; 0.2388929133
25.94000000;  0.2372435208; 0.1737635992; 0.2604134872; 0.2388649618
25.95000000;  0.2371633132; 0.1736477513; 0.2603704619; 0.2388370248
25.96000000;  0.2370697827; 0.1735319806; 0.2603274438; 0.2388091022
25.97000000;  0.2372080551; 0.1734162872; 0.2602844328; 0.2387811941
25.98000000;  0.2370170302; 0.1733006709; 0.2602414289; 0.2387533003
25.99000000;  0.2371674424; 0.1731851316; 0.2601984320; 0.2387254209
26.00000000;  0.2370548668; 0.1730696694; 0.2601554423; 0.2386975558
26.01000000;  0.2370523853; 0.1729542842; 0.2601124597; 0.2386697051
26.02000000;  0.2370658378; 0.1728389758; 0.2600694842; 0.2386418686
26.03000000;  0.2370528917; 0.1727237444; 0.2600265158; 0.2386140465
26.04000000;  0.2371377017; 0.1726085898; 0.2599835545; 0.2385862385
26.05000000;  0.2369496882; 0.1724935120; 0.2599406003; 0.2385584449
26.06000000;  0.2370076216; 0.1723785108; 0.2598976532; 0.2385306654
26.07000000;  0.2369532755; 0.1722635864; 0.2598547132; 0.2385029002
26.08000000;  0.2370295347; 0.1721487386; 0.2598117803; 0.2384751491
26.09000000;  0.2369052347; 0.1720339673; 0.2597688544; 0.2384474121
26.10000000;  0.2368301730; 0.1719192726; 0.2597259357; 0.2384196893
26.11000000;  0.2368376710; 0.1718046543; 0.2596830241; 0.2383919807
26.12000000;  0.2368223254; 0.1716901124; 0.2596401195; 0.2383642861
26.13000000;  0.2368481480; 0.1715756470; 0.2595972220; 0.2383366055
26.14000000;  0.2367199940; 0.1714612578; 0.2595543317; 0.2383089391
26.15000000;  0.2367841322; 0.1713469449; 0.2595114484; 0.2382812866
26.16000000;  0.2366076422; 0.1712327082; 0.2594685722; 0.2382536482
26.17000000;  0.2366148920; 0.1711185476; 0.2594257030; 0.2382260237
26.18000000;  0.2366445187; 0.1710044632; 0.2593828410; 0.2381984133
26.19000000;  0.2366334409; 0.1708904548; 0.2593399860; 0.2381708167
26.20000000;  0.2366152197; 0.1707765225; 0.2592971382; 0.2381432341
26.21000000;  0.2364705727; 0.1706626661; 0.2592542974; 0.2381156654
26.22000000;  0.2365101982; 0.1705488856; 0.2592114636; 0.2380881106
26.23000000;  0.2364536304; 0.1704351809; 0.2591686370; 0.2380605696
26.24000000;  0.2364913545; 0.1703215521; 0.2591258174; 0.2380330425
26.25000000;  0.2364304926; 0.1702079990; 0.2590830049; 0.2380055293
26.26000000;  0.2363236600; 0.1700945217; 0.2590401995; 0.2379780298
26.27000000;  0.2361925218; 0.1699811199; 0.2589974012; 0.2379505441
26.28000000;  0.2361761723; 0.1698677938; 0.2589546099; 0.2379230722
26.29000000;  0.2363108368; 0.1697545433; 0.2589118257; 0.2378956140
26.30000000;  0.2362444682; 0.1696413682; 0.2588690486; 0.2378681695
26.31000000;  0.2361642750; 0.1695282686; 0.2588262785; 0.2378407388
26.32000000;  0.2360299929; 0.1694152444; 0.2587835155; 0.2378133217
26.33000000;  0.2361515762; 0.1693022956; 0.2587407595; 0.2377859183
26.34000000;  0.2360361008; 0.1691894221; 0.2586980107; 0.2377585285
26.35000000;  0.2361724717; 0.1690766238; 0.2586552689; 0.2377311524
26.36000000;  0.2359902625; 0.1689639007; 0.2586125341; 0.2377037898
26.37000000;  0.2361087736; 0.1688512528; 0.2585698064; 0.2376764409
