# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
0.4700000000;  0.9307684806; 0.9808020096; 0.9588689160; 0.9270326361
0.4800000000;  0.9301802041; 0.9805298144; 0.9580896414; 0.9263387698
0.4900000000;  0.9295928310; 0.9802576949; 0.9573138411; 0.9256605689
0.5000000000;  0.9290074373; 0.9799856508; 0.9565414950; 0.9249973803
0.5100000000;  0.9284250565; 0.9797136823; 0.9557725837; 0.9243485786
0.5200000000;  0.9278486593; 0.9794417892; 0.9550070874; 0.9237135651
0.5300000000;  0.9272857803; 0.9791699716; 0.9542449867; 0.9230917664
0.5400000000;  0.9267303523; 0.9788982294; 0.9534862623; 0.9224826337
0.5500000000;  0.9261806119; 0.9786265626; 0.9527308949; 0.9218856413
0.5600000000;  0.9256369477; 0.9783549713; 0.9519788653; 0.9213002860
0.5700000000;  0.9250887253; 0.9780834553; 0.9512301545; 0.9207260857
0.5800000000;  0.9245452884; 0.9778120146; 0.9504847437; 0.9201625793
0.5900000000;  0.9240115045; 0.9775406493; 0.9497426139; 0.9196093247
0.6000000000;  0.9234847917; 0.9772693593; 0.9490037465; 0.9190658990
0.6100000000;  0.9229580444; 0.9769981446; 0.9482681230; 0.9185318971
0.6200000000;  0.9224319519; 0.9767270051; 0.9475357248; 0.9180069311
0.6300000000;  0.9219161640; 0.9764559409; 0.9468065335; 0.9174906297
0.6400000000;  0.9213999555; 0.9761849519; 0.9460805308; 0.9169826372
0.6500000000;  0.9208931499; 0.9759140382; 0.9453576987; 0.9164826131
0.6600000000;  0.9203927760; 0.9756431996; 0.9446380190; 0.9159902314
0.6700000000;  0.9198906048; 0.9753724362; 0.9439214738; 0.9155051799
0.6800000000;  0.9193990902; 0.9751017479; 0.9432080452; 0.9150271596
0.6900000000;  0.9189080205; 0.9748311347; 0.9424977154; 0.9145558844
0.7000000000;  0.9184169216; 0.9745605967; 0.9417904669; 0.9140910800
0.7100000000;  0.9179280349; 0.9742901337; 0.9410862821; 0.9136324841
0.7200000000;  0.9174506290; 0.9740197458; 0.9403851434; 0.9131798453
0.7300000000;  0.9169723769; 0.9737494329; 0.9396870337; 0.9127329230
0.7400000000;  0.9165048327; 0.9734791950; 0.9389919355; 0.9122914868
0.7500000000;  0.9160393325; 0.9732090322; 0.9382998319; 0.9118553160
0.7600000000;  0.9155832501; 0.9729389443; 0.9376107056; 0.9114241994
0.7700000000;  0.9151197696; 0.9726689314; 0.9369245399; 0.9109979346
0.7800000000;  0.9146687275; 0.9723989934; 0.9362413178; 0.9105763279
0.7900000000;  0.9142125727; 0.9721291303; 0.9355610225; 0.9101591938
0.8000000000;  0.9137567821; 0.9718593421; 0.9348836375; 0.9097463547
0.8100000000;  0.9133076967; 0.9715896288; 0.9342091461; 0.9093376404
0.8200000000;  0.9128698045; 0.9713199903; 0.9335375319; 0.9089328881
0.8300000000;  0.9124178695; 0.9710504267; 0.9328687784; 0.9085319417
0.8400000000;  0.9119751011; 0.9707809379; 0.9322028696; 0.9081346520
0.8500000000;  0.9115346407; 0.9705115239; 0.9315397890; 0.9077408759
0.8600000000;  0.9110924323; 0.9702421846; 0.9308795207; 0.9073504763
0.8700000000;  0.9106527481; 0.9699729201; 0.9302220487; 0.9069633223
0.8800000000;  0.9102142939; 0.9697037303; 0.9295673570; 0.9065792881
0.8900000000;  0.9097848820; 0.9694346152; 0.9289154298; 0.9061982535
0.9000000000;  0.9093507019; 0.9691655748; 0.9282662515; 0.9058201033
0.9100000000;  0.9089169326; 0.9688966091; 0.9276198063; 0.9054447272
0.9200000000;  0.9084867689; 0.9686277180; 0.9269760788; 0.9050720195
0.9300000000;  0.9080590027; 0.9683589015; 0.9263350534; 0.9047018791
0.9400000000;  0.9076315620; 0.9680901597; 0.9256967149; 0.9043342092
0.9500000000;  0.9072072968; 0.9678214924; 0.9250610478; 0.9039689170
0.9600000000;  0.9067829258; 0.9675528997; 0.9244280372; 0.9036059135
0.9700000000;  0.9063684684; 0.9672843815; 0.9237976678; 0.9032451138
0.9800000000;  0.9059529565; 0.9670159378; 0.9231699246; 0.9028864363
0.9900000000;  0.9055353963; 0.9667475687; 0.9225447927; 0.9025298031
1.000000000;  0.9051208847; 0.9664792740; 0.9219222574; 0.9021751393
1.010000000;  0.9047083856; 0.9662110538; 0.9213023037; 0.9018223733
1.020000000;  0.9043069287; 0.9659429080; 0.9206849171; 0.9014714368
1.030000000;  0.9038963825; 0.9656748366; 0.9200700829; 0.9011222638
1.040000000;  0.9034873312; 0.9654068396; 0.9194577867; 0.9007747917
1.050000000;  0.9030834050; 0.9651389170; 0.9188480140; 0.9004289602
1.060000000;  0.9026862041; 0.9648710688; 0.9182407505; 0.9000847115
1.070000000;  0.9022774483; 0.9646032949; 0.9176359820; 0.8997419905
1.080000000;  0.9018717873; 0.9643355953; 0.9170336943; 0.8994007442
1.090000000;  0.9014808495; 0.9640679700; 0.9164338733; 0.8990609219
1.100000000;  0.9010888597; 0.9638004190; 0.9158365049; 0.8987224751
1.110000000;  0.9006995789; 0.9635329422; 0.9152415753; 0.8983853572
1.120000000;  0.9003140452; 0.9632655396; 0.9146490707; 0.8980495239
1.130000000;  0.8999265522; 0.9629982113; 0.9140589771; 0.8977149322
1.140000000;  0.8995384829; 0.9627309572; 0.9134712811; 0.8973815415
1.150000000;  0.8991605621; 0.9624637772; 0.9128859689; 0.8970493126
1.160000000;  0.8987726817; 0.9621966714; 0.9123030270; 0.8967182078
1.170000000;  0.8983814136; 0.9619296397; 0.9117224420; 0.8963881914
1.180000000;  0.8980105037; 0.9616626821; 0.9111442004; 0.8960592289
1.190000000;  0.8976350402; 0.9613957986; 0.9105682891; 0.8957312874
1.200000000;  0.8972493550; 0.9611289891; 0.9099946948; 0.8954043351
1.210000000;  0.8968694534; 0.9608622537; 0.9094234043; 0.8950783420
1.220000000;  0.8965023459; 0.9605955924; 0.9088544045; 0.8947532789
1.230000000;  0.8961393381; 0.9603290050; 0.9082876826; 0.8944291182
1.240000000;  0.8957675354; 0.9600624916; 0.9077232255; 0.8941058331
1.250000000;  0.8954038137; 0.9597960522; 0.9071610203; 0.8937833983
1.260000000;  0.8950441065; 0.9595296867; 0.9066010545; 0.8934617892
1.270000000;  0.8946767284; 0.9592633952; 0.9060433152; 0.8931409824
1.280000000;  0.8943145335; 0.9589971775; 0.9054877898; 0.8928209556
1.290000000;  0.8939498609; 0.9587310337; 0.9049344657; 0.8925016871
1.300000000;  0.8935903294; 0.9584649638; 0.9043833306; 0.8921831565
1.310000000;  0.8932281037; 0.9581989678; 0.9038343719; 0.8918653440
1.320000000;  0.8928666039; 0.9579330455; 0.9032875774; 0.8915482306
1.330000000;  0.8925015430; 0.9576671971; 0.9027429348; 0.8912317982
1.340000000;  0.8921446562; 0.9574014224; 0.9022004318; 0.8909160294
1.350000000;  0.8917846850; 0.9571357215; 0.9016600565; 0.8906009076
1.360000000;  0.8914257866; 0.9568700943; 0.9011217966; 0.8902864168
1.370000000;  0.8910709067; 0.9566045409; 0.9005856403; 0.8899725417
1.380000000;  0.8907070075; 0.9563390611; 0.9000515756; 0.8896592676
1.390000000;  0.8903490327; 0.9560736550; 0.8995195907; 0.8893465805
1.400000000;  0.8899880589; 0.9558083226; 0.8989896738; 0.8890344668
1.410000000;  0.8896314511; 0.9555430638; 0.8984618131; 0.8887229136
1.420000000;  0.8892789503; 0.9552778787; 0.8979359971; 0.8884119086
1.430000000;  0.8889248372; 0.9550127671; 0.8974122142; 0.8881014399
1.440000000;  0.8885784725; 0.9547477291; 0.8968904528; 0.8877914959
1.450000000;  0.8882223482; 0.9544827646; 0.8963707016; 0.8874820659
1.460000000;  0.8878679482; 0.9542178737; 0.8958529491; 0.8871731393
1.470000000;  0.8875164434; 0.9539530563; 0.8953371840; 0.8868647061
1.480000000;  0.8871682244; 0.9536883124; 0.8948233951; 0.8865567566
