
>>> Condition Data >>>

    9397345 of 4400220000 molecules passed the conditions (0.21 percent).

List of reference molecules (C2H3O2) that passed the conditions:

  - 1799:    10.2445 percent of the time (2049 hits)
  - 1800:     0.1950 percent of the time (39 hits)
  - 1801:     0.3300 percent of the time (66 hits)
  - 1802:     0.1350 percent of the time (27 hits)
  - 1803:     1.3549 percent of the time (271 hits)
  - 1804:     0.2750 percent of the time (55 hits)
  - 1805:     1.7899 percent of the time (358 hits)
  - 1806:     0.0050 percent of the time (1 hits)
  - 1807:     1.3599 percent of the time (272 hits)
  - 1808:     0.5050 percent of the time (101 hits)
  - 1809:     2.7299 percent of the time (546 hits)
  - 1810:     4.7698 percent of the time (954 hits)
  - 1811:    22.0289 percent of the time (4406 hits)
  - 1812:    19.2590 percent of the time (3852 hits)
  - 1813:     4.2348 percent of the time (847 hits)
  - 1814:     2.1999 percent of the time (440 hits)
  - 1815:   100.0000 percent of the time (20001 hits)
  - 1816:    26.7087 percent of the time (5342 hits)
  - 1817:    89.1405 percent of the time (17829 hits)
  - 1818:     6.9247 percent of the time (1385 hits)
  - 1819:    60.3420 percent of the time (12069 hits)
  - 1820:    18.5941 percent of the time (3719 hits)
  - 1821:    99.6500 percent of the time (19931 hits)
  - 1822:     2.2599 percent of the time (452 hits)
  - 1823:    78.2211 percent of the time (15645 hits)
  - 1824:    56.0722 percent of the time (11215 hits)
  - 1825:    32.9584 percent of the time (6592 hits)
  - 1826:     6.2847 percent of the time (1257 hits)
  - 1827:    27.6786 percent of the time (5536 hits)
  - 1828:    37.9031 percent of the time (7581 hits)
  - 1829:     1.4199 percent of the time (284 hits)
  - 1830:     0.1700 percent of the time (34 hits)
  - 1831:    45.2127 percent of the time (9043 hits)
  - 1832:    10.0545 percent of the time (2011 hits)
  - 1833:     2.0449 percent of the time (409 hits)
  - 1834:    14.6793 percent of the time (2936 hits)
  - 1835:     0.1450 percent of the time (29 hits)
  - 1836:     0.1950 percent of the time (39 hits)
  - 1837:     4.7648 percent of the time (953 hits)
  - 1838:     0.5400 percent of the time (108 hits)
  - 1839:    13.6743 percent of the time (2735 hits)
  - 1840:    47.3926 percent of the time (9479 hits)
  - 1841:    45.1477 percent of the time (9030 hits)
  - 1842:    99.9350 percent of the time (19988 hits)
  - 1843:     7.6696 percent of the time (1534 hits)
  - 1844:     7.8546 percent of the time (1571 hits)
  - 1845:     9.3695 percent of the time (1874 hits)
  - 1846:    95.3252 percent of the time (19066 hits)
  - 1847:    32.0734 percent of the time (6415 hits)
  - 1848:     1.9549 percent of the time (391 hits)
  - 1849:    11.5444 percent of the time (2309 hits)
  - 1850:    16.3092 percent of the time (3262 hits)
  - 1851:     9.6045 percent of the time (1921 hits)
  - 1852:    30.2385 percent of the time (6048 hits)
  - 1853:    33.8783 percent of the time (6776 hits)
  - 1854:     1.3899 percent of the time (278 hits)
  - 1855:    85.1007 percent of the time (17021 hits)
  - 1856:     5.7297 percent of the time (1146 hits)
  - 1857:    23.2038 percent of the time (4641 hits)
  - 1858:    91.9354 percent of the time (18388 hits)
  - 1859:    10.0145 percent of the time (2003 hits)
  - 1860:    22.1989 percent of the time (4440 hits)
  - 1861:    16.7492 percent of the time (3350 hits)
  - 1862:     2.0199 percent of the time (404 hits)
  - 1863:     0.2650 percent of the time (53 hits)
  - 1864:     2.8299 percent of the time (566 hits)
  - 1865:     5.1647 percent of the time (1033 hits)
  - 1866:    13.3043 percent of the time (2661 hits)
  - 1867:     0.6300 percent of the time (126 hits)
  - 1868:    39.7180 percent of the time (7944 hits)
  - 1869:     0.9500 percent of the time (190 hits)
  - 1870:     2.5349 percent of the time (507 hits)
  - 1871:    40.1280 percent of the time (8026 hits)
  - 1872:    37.0481 percent of the time (7410 hits)
  - 1873:    29.0485 percent of the time (5810 hits)
  - 1874:     2.7299 percent of the time (546 hits)
  - 1875:     9.2145 percent of the time (1843 hits)
  - 1876:    26.7487 percent of the time (5350 hits)
  - 1877:    10.3495 percent of the time (2070 hits)
  - 1878:    50.9525 percent of the time (10191 hits)
  - 1879:     0.0700 percent of the time (14 hits)
  - 1880:     0.6850 percent of the time (137 hits)
  - 1881:    11.2994 percent of the time (2260 hits)
  - 1882:     8.9196 percent of the time (1784 hits)
  - 1883:    14.2243 percent of the time (2845 hits)
  - 1884:    38.9231 percent of the time (7785 hits)
  - 1885:    22.8289 percent of the time (4566 hits)
  - 1886:     2.0299 percent of the time (406 hits)
  - 1887:     0.3650 percent of the time (73 hits)
  - 1888:    12.6844 percent of the time (2537 hits)
  - 1889:    47.8526 percent of the time (9571 hits)
  - 1890:   100.0000 percent of the time (20001 hits)
  - 1891:     2.2649 percent of the time (453 hits)
  - 1892:     0.0250 percent of the time (5 hits)
  - 1893:    85.2607 percent of the time (17053 hits)
  - 1894:    12.0644 percent of the time (2413 hits)
  - 1895:    12.3194 percent of the time (2464 hits)
  - 1896:    12.0594 percent of the time (2412 hits)
  - 1897:     1.4049 percent of the time (281 hits)
  - 1898:     0.1300 percent of the time (26 hits)
  - 1899:     5.4847 percent of the time (1097 hits)
  - 1900:     1.0699 percent of the time (214 hits)
  - 1901:    94.7753 percent of the time (18956 hits)
  - 1902:     0.1400 percent of the time (28 hits)
  - 1903:    14.9743 percent of the time (2995 hits)
  - 1904:    99.6650 percent of the time (19934 hits)
  - 1905:    84.7508 percent of the time (16951 hits)
  - 1906:     0.7850 percent of the time (157 hits)
  - 1907:     0.0650 percent of the time (13 hits)
  - 1908:     0.1500 percent of the time (30 hits)
  - 1909:    23.4988 percent of the time (4700 hits)
  - 1910:    15.2692 percent of the time (3054 hits)
  - 1911:     2.4499 percent of the time (490 hits)
  - 1912:    94.7953 percent of the time (18960 hits)
  - 1913:     1.0149 percent of the time (203 hits)
  - 1914:    36.6832 percent of the time (7337 hits)
  - 1915:     0.3000 percent of the time (60 hits)
  - 1916:     5.5647 percent of the time (1113 hits)
  - 1917:     8.4446 percent of the time (1689 hits)
  - 1918:    10.3595 percent of the time (2072 hits)
  - 1919:    95.2152 percent of the time (19044 hits)
  - 1920:     1.1749 percent of the time (235 hits)
  - 1921:    41.8729 percent of the time (8375 hits)
  - 1922:     6.0497 percent of the time (1210 hits)
  - 1923:    11.1594 percent of the time (2232 hits)
  - 1924:    20.4440 percent of the time (4089 hits)
  - 1925:    79.0660 percent of the time (15814 hits)
  - 1926:     8.6096 percent of the time (1722 hits)
  - 1927:     0.2050 percent of the time (41 hits)
  - 1928:    39.3530 percent of the time (7871 hits)
  - 1929:    23.5788 percent of the time (4716 hits)
  - 1930:     7.0046 percent of the time (1401 hits)
  - 1931:     5.2997 percent of the time (1060 hits)
  - 1932:     0.2550 percent of the time (51 hits)
  - 1933:     5.6747 percent of the time (1135 hits)
  - 1934:    50.3225 percent of the time (10065 hits)
  - 1935:    42.7879 percent of the time (8558 hits)
  - 1936:     6.2247 percent of the time (1245 hits)
  - 1937:    14.1743 percent of the time (2835 hits)
  - 1938:    95.0252 percent of the time (19006 hits)
  - 1939:     4.7198 percent of the time (944 hits)
  - 1940:    21.3739 percent of the time (4275 hits)
  - 1941:     5.2547 percent of the time (1051 hits)
  - 1942:    15.9842 percent of the time (3197 hits)
  - 1943:     8.9296 percent of the time (1786 hits)
  - 1944:   100.0000 percent of the time (20001 hits)
  - 1945:    41.0429 percent of the time (8209 hits)
  - 1946:     5.3647 percent of the time (1073 hits)
  - 1947:    26.1237 percent of the time (5225 hits)
  - 1948:     9.1445 percent of the time (1829 hits)
  - 1949:    95.3002 percent of the time (19061 hits)
  - 1950:     0.5500 percent of the time (110 hits)
  - 1952:     7.9046 percent of the time (1581 hits)
  - 1953:    57.0421 percent of the time (11409 hits)
  - 1954:     3.5848 percent of the time (717 hits)
  - 1955:     2.7449 percent of the time (549 hits)
  - 1956:    90.4905 percent of the time (18099 hits)
  - 1957:    10.5745 percent of the time (2115 hits)
  - 1958:     5.2847 percent of the time (1057 hits)
  - 1959:    13.4193 percent of the time (2684 hits)
  - 1960:    32.4834 percent of the time (6497 hits)
  - 1961:    10.7945 percent of the time (2159 hits)
  - 1962:     1.2599 percent of the time (252 hits)
  - 1963:    96.4952 percent of the time (19300 hits)
  - 1964:    26.0237 percent of the time (5205 hits)
  - 1965:    13.5243 percent of the time (2705 hits)
  - 1966:     2.2149 percent of the time (443 hits)
  - 1967:    95.6352 percent of the time (19128 hits)
  - 1968:    17.2341 percent of the time (3447 hits)
  - 1969:    17.8191 percent of the time (3564 hits)
  - 1970:     7.8396 percent of the time (1568 hits)
  - 1971:    18.3491 percent of the time (3670 hits)
  - 1972:    15.5942 percent of the time (3119 hits)
  - 1973:     4.6698 percent of the time (934 hits)
  - 1974:    27.9836 percent of the time (5597 hits)
  - 1975:     2.6299 percent of the time (526 hits)
  - 1976:    27.1636 percent of the time (5433 hits)
  - 1977:    30.6835 percent of the time (6137 hits)
  - 1978:     1.0649 percent of the time (213 hits)
  - 1979:     0.3900 percent of the time (78 hits)
  - 1980:    20.7340 percent of the time (4147 hits)
  - 1981:    59.8020 percent of the time (11961 hits)
  - 1982:    40.1430 percent of the time (8029 hits)
  - 1983:    23.3888 percent of the time (4678 hits)
  - 1984:    94.9753 percent of the time (18996 hits)
  - 1985:    51.7224 percent of the time (10345 hits)
  - 1986:    99.7450 percent of the time (19950 hits)
  - 1987:    13.5743 percent of the time (2715 hits)
  - 1988:    11.1094 percent of the time (2222 hits)
  - 1989:     3.8998 percent of the time (780 hits)
  - 1990:    18.6541 percent of the time (3731 hits)
  - 1991:    19.4640 percent of the time (3893 hits)
  - 1992:    10.9595 percent of the time (2192 hits)
  - 1993:     5.6447 percent of the time (1129 hits)
  - 1994:     2.6449 percent of the time (529 hits)
  - 1995:    13.0693 percent of the time (2614 hits)
  - 1996:     1.1499 percent of the time (230 hits)
  - 1997:     7.7696 percent of the time (1554 hits)
  - 1998:     3.5598 percent of the time (712 hits)
  - 1999:     2.4899 percent of the time (498 hits)
  - 2000:     0.0400 percent of the time (8 hits)
  - 2001:     0.0150 percent of the time (3 hits)
  - 2002:     6.1597 percent of the time (1232 hits)
  - 2003:    28.7936 percent of the time (5759 hits)
  - 2004:     1.6649 percent of the time (333 hits)
  - 2005:    12.1094 percent of the time (2422 hits)
  - 2006:    19.6990 percent of the time (3940 hits)
  - 2007:     1.1699 percent of the time (234 hits)
  - 2008:    13.3943 percent of the time (2679 hits)
  - 2009:    18.6991 percent of the time (3740 hits)
  - 2010:    17.5591 percent of the time (3512 hits)
  - 2011:    99.9250 percent of the time (19986 hits)
  - 2012:     0.1250 percent of the time (25 hits)
  - 2013:    55.2872 percent of the time (11058 hits)
  - 2014:     2.1199 percent of the time (424 hits)
  - 2015:     8.3946 percent of the time (1679 hits)
  - 2016:    81.2159 percent of the time (16244 hits)
  - 2017:    29.5635 percent of the time (5913 hits)
  - 2018:    22.7889 percent of the time (4558 hits)
  - 2019:     7.6396 percent of the time (1528 hits)
  - 2020:     5.7397 percent of the time (1148 hits)
  - 2021:    89.1005 percent of the time (17821 hits)
  - 2022:    16.1842 percent of the time (3237 hits)
  - 2023:   100.0000 percent of the time (20001 hits)
  - 2024:    99.6250 percent of the time (19926 hits)
  - 2025:    14.0443 percent of the time (2809 hits)
  - 2026:    97.8101 percent of the time (19563 hits)
  - 2027:    45.9027 percent of the time (9181 hits)
  - 2028:     5.5297 percent of the time (1106 hits)
  - 2029:     0.8050 percent of the time (161 hits)
  - 2030:     0.4600 percent of the time (92 hits)
  - 2031:     5.9347 percent of the time (1187 hits)
  - 2032:     5.9897 percent of the time (1198 hits)
  - 2033:    89.6355 percent of the time (17928 hits)
  - 2034:     8.9246 percent of the time (1785 hits)
  - 2035:    19.0590 percent of the time (3812 hits)
  - 2036:    16.5492 percent of the time (3310 hits)
  - 2037:    38.6681 percent of the time (7734 hits)
  - 2038:     1.3549 percent of the time (271 hits)
  - 2039:     0.0200 percent of the time (4 hits)
  - 2040:    33.8183 percent of the time (6764 hits)
  - 2041:     7.5196 percent of the time (1504 hits)
  - 2042:    53.6023 percent of the time (10721 hits)
  - 2043:    65.3867 percent of the time (13078 hits)
  - 2044:     4.5448 percent of the time (909 hits)
  - 2045:    10.4995 percent of the time (2100 hits)
  - 2046:    31.2984 percent of the time (6260 hits)
  - 2047:    47.1576 percent of the time (9432 hits)
  - 2048:    55.4122 percent of the time (11083 hits)
  - 2049:    19.9290 percent of the time (3986 hits)
  - 2050:    22.4189 percent of the time (4484 hits)
  - 2051:     9.1395 percent of the time (1828 hits)
  - 2052:   100.0000 percent of the time (20001 hits)
  - 2053:    14.2393 percent of the time (2848 hits)
  - 2054:     2.1699 percent of the time (434 hits)
  - 2055:    53.9873 percent of the time (10798 hits)
  - 2056:    99.7350 percent of the time (19948 hits)
  - 2057:    69.1115 percent of the time (13823 hits)
  - 2058:    44.1978 percent of the time (8840 hits)
  - 2059:    60.2770 percent of the time (12056 hits)
  - 2060:    14.4493 percent of the time (2890 hits)
  - 2061:     9.4195 percent of the time (1884 hits)
  - 2062:     0.0250 percent of the time (5 hits)
  - 2063:     1.6499 percent of the time (330 hits)
  - 2064:     2.8449 percent of the time (569 hits)
  - 2065:    74.7313 percent of the time (14947 hits)
  - 2066:    40.1130 percent of the time (8023 hits)
  - 2067:    54.3323 percent of the time (10867 hits)
  - 2068:    13.3493 percent of the time (2670 hits)
  - 2069:     4.9448 percent of the time (989 hits)
  - 2070:     0.1200 percent of the time (24 hits)
  - 2071:     0.1550 percent of the time (31 hits)
  - 2072:    44.7028 percent of the time (8941 hits)
  - 2073:     1.0499 percent of the time (210 hits)
  - 2074:    79.8410 percent of the time (15969 hits)
  - 2075:    32.5084 percent of the time (6502 hits)
  - 2076:    99.6000 percent of the time (19921 hits)
  - 2077:    11.7994 percent of the time (2360 hits)
  - 2078:    46.1077 percent of the time (9222 hits)
  - 2079:    12.0594 percent of the time (2412 hits)
  - 2080:     0.0750 percent of the time (15 hits)
  - 2081:     0.0200 percent of the time (4 hits)
  - 2082:    31.1784 percent of the time (6236 hits)
  - 2083:    94.0053 percent of the time (18802 hits)
  - 2084:    11.8244 percent of the time (2365 hits)
  - 2085:    90.0705 percent of the time (18015 hits)
  - 2086:     2.9949 percent of the time (599 hits)
  - 2087:    52.7674 percent of the time (10554 hits)
  - 2088:     0.2950 percent of the time (59 hits)
  - 2089:     4.1948 percent of the time (839 hits)
  - 2090:    33.9533 percent of the time (6791 hits)
  - 2091:    16.2042 percent of the time (3241 hits)
  - 2092:    49.6075 percent of the time (9922 hits)
  - 2093:    22.9339 percent of the time (4587 hits)
  - 2094:     4.7798 percent of the time (956 hits)
  - 2095:     6.0597 percent of the time (1212 hits)
  - 2096:    54.9273 percent of the time (10986 hits)
  - 2097:     5.4647 percent of the time (1093 hits)
  - 2098:     0.0900 percent of the time (18 hits)
  - 2099:     0.1150 percent of the time (23 hits)
  - 2100:    28.4486 percent of the time (5690 hits)
  - 2101:     1.7449 percent of the time (349 hits)
  - 2102:    35.9632 percent of the time (7193 hits)
  - 2103:     3.7098 percent of the time (742 hits)
  - 2104:    23.4038 percent of the time (4681 hits)
  - 2105:    79.6310 percent of the time (15927 hits)
  - 2106:    19.3240 percent of the time (3865 hits)
  - 2107:    21.0639 percent of the time (4213 hits)
  - 2108:    12.0744 percent of the time (2415 hits)
  - 2109:     8.8496 percent of the time (1770 hits)
  - 2110:    37.4181 percent of the time (7484 hits)
  - 2111:     7.7396 percent of the time (1548 hits)
  - 2112:    93.7653 percent of the time (18754 hits)
  - 2113:     9.4445 percent of the time (1889 hits)
  - 2114:    37.1481 percent of the time (7430 hits)
  - 2115:    10.9045 percent of the time (2181 hits)
  - 2116:     7.3896 percent of the time (1478 hits)
  - 2117:    55.4022 percent of the time (11081 hits)
  - 2118:    12.1244 percent of the time (2425 hits)
  - 2119:     7.6046 percent of the time (1521 hits)
  - 2120:     7.7096 percent of the time (1542 hits)
  - 2121:    64.0768 percent of the time (12816 hits)
  - 2122:     1.2649 percent of the time (253 hits)
  - 2123:     2.0499 percent of the time (410 hits)
  - 2124:    15.0992 percent of the time (3020 hits)
  - 2125:   100.0000 percent of the time (20001 hits)
  - 2126:    97.9101 percent of the time (19583 hits)
  - 2127:    20.1740 percent of the time (4035 hits)
  - 2128:    20.2340 percent of the time (4047 hits)
  - 2129:    16.4092 percent of the time (3282 hits)
  - 2130:    27.6536 percent of the time (5531 hits)
  - 2131:     4.6598 percent of the time (932 hits)
  - 2132:     9.2195 percent of the time (1844 hits)
  - 2133:    22.0339 percent of the time (4407 hits)
  - 2134:    14.0693 percent of the time (2814 hits)
  - 2135:    29.6385 percent of the time (5928 hits)
  - 2136:    74.7963 percent of the time (14960 hits)
  - 2137:     6.5747 percent of the time (1315 hits)
  - 2138:    25.1487 percent of the time (5030 hits)
  - 2139:    97.0901 percent of the time (19419 hits)
  - 2140:    22.2139 percent of the time (4443 hits)
  - 2141:    43.6328 percent of the time (8727 hits)
  - 2142:     1.2299 percent of the time (246 hits)
  - 2143:    16.7242 percent of the time (3345 hits)
  - 2144:    49.9775 percent of the time (9996 hits)
  - 2145:    38.5381 percent of the time (7708 hits)
  - 2146:    19.2240 percent of the time (3845 hits)
  - 2147:    53.0523 percent of the time (10611 hits)
  - 2148:    77.3261 percent of the time (15466 hits)
  - 2149:    36.6832 percent of the time (7337 hits)
  - 2150:    87.7606 percent of the time (17553 hits)
  - 2151:    45.8427 percent of the time (9169 hits)
  - 2152:     3.1098 percent of the time (622 hits)
  - 2153:    96.9852 percent of the time (19398 hits)
  - 2154:     5.9247 percent of the time (1185 hits)
  - 2155:    13.5493 percent of the time (2710 hits)
  - 2156:    24.6838 percent of the time (4937 hits)
  - 2157:    43.3678 percent of the time (8674 hits)
  - 2158:   100.0000 percent of the time (20001 hits)
  - 2159:    17.5541 percent of the time (3511 hits)
  - 2160:    99.8350 percent of the time (19968 hits)
  - 2161:    40.4580 percent of the time (8092 hits)
  - 2162:    11.6194 percent of the time (2324 hits)
  - 2163:    61.1469 percent of the time (12230 hits)
  - 2164:    51.0774 percent of the time (10216 hits)
  - 2165:    38.1431 percent of the time (7629 hits)
  - 2166:     2.2999 percent of the time (460 hits)
  - 2167:     3.4048 percent of the time (681 hits)
  - 2168:    37.1181 percent of the time (7424 hits)
  - 2169:     2.2899 percent of the time (458 hits)
  - 2170:   100.0000 percent of the time (20001 hits)
  - 2171:     8.6196 percent of the time (1724 hits)
  - 2172:    14.8493 percent of the time (2970 hits)
  - 2173:    68.7216 percent of the time (13745 hits)
  - 2174:     8.2046 percent of the time (1641 hits)
  - 2176:     0.4150 percent of the time (83 hits)
  - 2177:    12.1294 percent of the time (2426 hits)
  - 2178:     0.0050 percent of the time (1 hits)
  - 2179:     0.8100 percent of the time (162 hits)
  - 2180:     9.5895 percent of the time (1918 hits)
  - 2181:     7.1996 percent of the time (1440 hits)
  - 2182:     1.3949 percent of the time (279 hits)
  - 2183:    86.0357 percent of the time (17208 hits)
  - 2184:     7.2146 percent of the time (1443 hits)
  - 2185:     6.2947 percent of the time (1259 hits)
  - 2186:     2.5399 percent of the time (508 hits)
  - 2187:     0.2850 percent of the time (57 hits)
  - 2188:     0.4400 percent of the time (88 hits)
  - 2189:     0.3200 percent of the time (64 hits)
  - 2190:    18.2891 percent of the time (3658 hits)
  - 2191:    17.7541 percent of the time (3551 hits)
  - 2192:    23.5288 percent of the time (4706 hits)
  - 2193:     2.8199 percent of the time (564 hits)
  - 2194:    11.7294 percent of the time (2346 hits)
  - 2195:    18.2941 percent of the time (3659 hits)
  - 2196:    26.3037 percent of the time (5261 hits)
  - 2197:    40.4930 percent of the time (8099 hits)
  - 2198:     3.1898 percent of the time (638 hits)
  - 2199:    70.2165 percent of the time (14044 hits)
  - 2200:    43.9178 percent of the time (8784 hits)

Neighbor count histogram:

  - 1 Neighbors:   0.1312 percent of the time (2625 hits).
  - 2 Neighbors:   5.9519 percent of the time (119043 hits).
  - 3 Neighbors:  16.6699 percent of the time (333415 hits).
  - 4 Neighbors:  25.8398 percent of the time (516821 hits).
  - 5 Neighbors:  23.9043 percent of the time (478109 hits).
  - 6 Neighbors:  15.0483 percent of the time (300981 hits).
  - 7 Neighbors:   7.5294 percent of the time (150595 hits).
  - 8 Neighbors:   3.1804 percent of the time (63612 hits).
  - 9 Neighbors:   1.1816 percent of the time (23634 hits).
  - 10 Neighbors:   0.4010 percent of the time (8020 hits).
  - 11 Neighbors:   0.1218 percent of the time (2437 hits).
  - 12 Neighbors:   0.0320 percent of the time (640 hits).
  - 13 Neighbors:   0.0068 percent of the time (137 hits).
  - 14 Neighbors:   0.0013 percent of the time (27 hits).
  - 15 Neighbors:   0.0001 percent of the time (3 hits).
  - 16 Neighbors:   0.0000 percent of the time (1 hits).

Listing for all sets of conditions:

*** Data for 1. set of conditions ***

    9397345 of 4400220000 molecules passed this set of conditions (0.2136 percent).

*** Condition 1 ***

    4400220000 molecules total, 9397345 passed (0.2136 percent).
    30801540000 subconditions total, 14472434 passed (0.0470 percent).

    Frequency table for Neighborhood between C2H3O2 and H   

          | Dist.  |    1       2       3       4       5       6       7   
    Angle | (all)  |   0.010    0.001    0.004    0.004    0.004    0.012    0.012 
    ------|--------|--------------------------------------------------------
        1 |100.000 |  0.010   0.001   0.004   0.004   0.004   0.012   0.012 


<<< End of Condition Data <<<

