# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
19.70000000;  0.5963166317; 0.7151379355; 0.6045732491; 0.5957453937
19.71000000;  0.5963048964; 0.7150282962; 0.6045492411; 0.5957222617
19.72000000;  0.5962679651; 0.7149186738; 0.6045252340; 0.5956991377
19.73000000;  0.5962221465; 0.7148090682; 0.6045012279; 0.5956760217
19.74000000;  0.5962469080; 0.7146994793; 0.6044772228; 0.5956529137
19.75000000;  0.5962249898; 0.7145899073; 0.6044532186; 0.5956298137
19.76000000;  0.5962100153; 0.7144803521; 0.6044292154; 0.5956067218
19.77000000;  0.5961460898; 0.7143708136; 0.6044052131; 0.5955836377
19.78000000;  0.5961600282; 0.7142612920; 0.6043812118; 0.5955605617
19.79000000;  0.5961463402; 0.7141517872; 0.6043572114; 0.5955374936
19.80000000;  0.5961698132; 0.7140422991; 0.6043332120; 0.5955144335
19.81000000;  0.5960850268; 0.7139328278; 0.6043092135; 0.5954913813
19.82000000;  0.5960672925; 0.7138233733; 0.6042852160; 0.5954683370
19.83000000;  0.5961240552; 0.7137139356; 0.6042612195; 0.5954453006
19.84000000;  0.5960683423; 0.7136045147; 0.6042372239; 0.5954222721
19.85000000;  0.5960068048; 0.7134951105; 0.6042132292; 0.5953992515
19.86000000;  0.5959457454; 0.7133857231; 0.6041892355; 0.5953762388
19.87000000;  0.5960160917; 0.7132763525; 0.6041652428; 0.5953532340
19.88000000;  0.5960167755; 0.7131669987; 0.6041412510; 0.5953302370
19.89000000;  0.5959405108; 0.7130576616; 0.6041172601; 0.5953072479
19.90000000;  0.5959143539; 0.7129483413; 0.6040932702; 0.5952842666
19.91000000;  0.5959084035; 0.7128390377; 0.6040692813; 0.5952612931
19.92000000;  0.5959394781; 0.7127297509; 0.6040452933; 0.5952383275
19.93000000;  0.5959414514; 0.7126204809; 0.6040213063; 0.5952153696
19.94000000;  0.5959301654; 0.7125112276; 0.6039973202; 0.5951924195
19.95000000;  0.5958844337; 0.7124019910; 0.6039733351; 0.5951694773
19.96000000;  0.5959226295; 0.7122927712; 0.6039493509; 0.5951465427
19.97000000;  0.5959511258; 0.7121835682; 0.6039253677; 0.5951236160
19.98000000;  0.5959275457; 0.7120743819; 0.6039013854; 0.5951006970
19.99000000;  0.5958431463; 0.7119652123; 0.6038774041; 0.5950777857
20.00000000;  0.5958305570; 0.7118560595; 0.6038534238; 0.5950548822
20.01000000;  0.5958600252; 0.7117469234; 0.6038294443; 0.5950319864
20.02000000;  0.5958788195; 0.7116378040; 0.6038054659; 0.5950090983
20.03000000;  0.5958243284; 0.7115287014; 0.6037814884; 0.5949862178
20.04000000;  0.5957947471; 0.7114196155; 0.6037575118; 0.5949633451
20.05000000;  0.5957417015; 0.7113105463; 0.6037335362; 0.5949404801
20.06000000;  0.5957375165; 0.7112014938; 0.6037095616; 0.5949176227
20.07000000;  0.5957699020; 0.7110924581; 0.6036855879; 0.5948947729
20.08000000;  0.5957048709; 0.7109834390; 0.6036616151; 0.5948719308
20.09000000;  0.5956836903; 0.7108744367; 0.6036376433; 0.5948490964
20.10000000;  0.5956273868; 0.7107654511; 0.6036136725; 0.5948262695
20.11000000;  0.5956015058; 0.7106564822; 0.6035897026; 0.5948034503
20.12000000;  0.5955793447; 0.7105475300; 0.6035657337; 0.5947806387
20.13000000;  0.5955555625; 0.7104385945; 0.6035417657; 0.5947578346
20.14000000;  0.5955215790; 0.7103296758; 0.6035177986; 0.5947350382
20.15000000;  0.5954202453; 0.7102207737; 0.6034938326; 0.5947122493
20.16000000;  0.5953240812; 0.7101118883; 0.6034698674; 0.5946894680
20.17000000;  0.5952895935; 0.7100030196; 0.6034459033; 0.5946666942
20.18000000;  0.5952423105; 0.7098941676; 0.6034219400; 0.5946439279
20.19000000;  0.5951780199; 0.7097853323; 0.6033979778; 0.5946211692
20.20000000;  0.5951692661; 0.7096765136; 0.6033740164; 0.5945984180
20.21000000;  0.5951294179; 0.7095677117; 0.6033500561; 0.5945756743
20.22000000;  0.5950944239; 0.7094589264; 0.6033260966; 0.5945529381
20.23000000;  0.5950775658; 0.7093501578; 0.6033021382; 0.5945302094
20.24000000;  0.5950184313; 0.7092414059; 0.6032781806; 0.5945074882
20.25000000;  0.5949994614; 0.7091326707; 0.6032542241; 0.5944847744
20.26000000;  0.5949631565; 0.7090239521; 0.6032302685; 0.5944620681
20.27000000;  0.5949302495; 0.7089152502; 0.6032063138; 0.5944393693
20.28000000;  0.5949349246; 0.7088065650; 0.6031823601; 0.5944166778
20.29000000;  0.5949431646; 0.7086978964; 0.6031584073; 0.5943939938
20.30000000;  0.5948911320; 0.7085892445; 0.6031344555; 0.5943713172
20.31000000;  0.5948220800; 0.7084806092; 0.6031105046; 0.5943486480
20.32000000;  0.5948116800; 0.7083719906; 0.6030865547; 0.5943259862
20.33000000;  0.5948379029; 0.7082633887; 0.6030626058; 0.5943033318
20.34000000;  0.5947993039; 0.7081548034; 0.6030386578; 0.5942806848
20.35000000;  0.5947461143; 0.7080462347; 0.6030147107; 0.5942580451
20.36000000;  0.5947068577; 0.7079376827; 0.6029907646; 0.5942354128
20.37000000;  0.5947144403; 0.7078291473; 0.6029668195; 0.5942127878
20.38000000;  0.5947469868; 0.7077206286; 0.6029428753; 0.5941901702
20.39000000;  0.5946988078; 0.7076121265; 0.6029189320; 0.5941675599
20.40000000;  0.5946413827; 0.7075036411; 0.6028949897; 0.5941449569
20.41000000;  0.5946329130; 0.7073951723; 0.6028710484; 0.5941223612
20.42000000;  0.5946066077; 0.7072867201; 0.6028471080; 0.5940997727
20.43000000;  0.5945624637; 0.7071782845; 0.6028231685; 0.5940771916
20.44000000;  0.5945325841; 0.7070698656; 0.6027992300; 0.5940546178
20.45000000;  0.5945184308; 0.7069614632; 0.6027752925; 0.5940320512
20.46000000;  0.5945227633; 0.7068530775; 0.6027513559; 0.5940094918
20.47000000;  0.5944776317; 0.7067447085; 0.6027274202; 0.5939869397
20.48000000;  0.5944209798; 0.7066363560; 0.6027034855; 0.5939643949
20.49000000;  0.5944086013; 0.7065280201; 0.6026795518; 0.5939418572
20.50000000;  0.5944116310; 0.7064197009; 0.6026556190; 0.5939193268
20.51000000;  0.5943853001; 0.7063113983; 0.6026316871; 0.5938968036
20.52000000;  0.5943662664; 0.7062031122; 0.6026077562; 0.5938742875
20.53000000;  0.5943155950; 0.7060948428; 0.6025838263; 0.5938517787
20.54000000;  0.5943059654; 0.7059865899; 0.6025598973; 0.5938292770
20.55000000;  0.5942700499; 0.7058783537; 0.6025359692; 0.5938067825
20.56000000;  0.5942704767; 0.7057701341; 0.6025120422; 0.5937842951
20.57000000;  0.5942971913; 0.7056619310; 0.6024881160; 0.5937618149
20.58000000;  0.5942822032; 0.7055537445; 0.6024641908; 0.5937393419
20.59000000;  0.5942613712; 0.7054455747; 0.6024402666; 0.5937168759
20.60000000;  0.5942093759; 0.7053374214; 0.6024163433; 0.5936944171
20.61000000;  0.5942231085; 0.7052292847; 0.6023924209; 0.5936719653
20.62000000;  0.5942430106; 0.7051211645; 0.6023684995; 0.5936495207
20.63000000;  0.5942536626; 0.7050130610; 0.6023445791; 0.5936270831
20.64000000;  0.5942336348; 0.7049049740; 0.6023206596; 0.5936046526
20.65000000;  0.5942001303; 0.7047969036; 0.6022967411; 0.5935822292
20.66000000;  0.5941979559; 0.7046888497; 0.6022728235; 0.5935598129
20.67000000;  0.5941482098; 0.7045808124; 0.6022489068; 0.5935374036
20.68000000;  0.5941728231; 0.7044727917; 0.6022249911; 0.5935150013
20.69000000;  0.5941381712; 0.7043647876; 0.6022010764; 0.5934926060
20.70000000;  0.5941234890; 0.7042568000; 0.6021771626; 0.5934702178
20.71000000;  0.5941229337; 0.7041488289; 0.6021532497; 0.5934478366
20.72000000;  0.5940665109; 0.7040408745; 0.6021293379; 0.5934254624
20.73000000;  0.5939974135; 0.7039329365; 0.6021054269; 0.5934030951
20.74000000;  0.5939991250; 0.7038250151; 0.6020815169; 0.5933807349
20.75000000;  0.5940045726; 0.7037171103; 0.6020576079; 0.5933583816
20.76000000;  0.5939963757; 0.7036092220; 0.6020336998; 0.5933360353
20.77000000;  0.5939433416; 0.7035013502; 0.6020097926; 0.5933136959
20.78000000;  0.5939232808; 0.7033934950; 0.6019858864; 0.5932913634
20.79000000;  0.5939301876; 0.7032856563; 0.6019619812; 0.5932690379
20.80000000;  0.5938756786; 0.7031778342; 0.6019380769; 0.5932467194
20.81000000;  0.5938840459; 0.7030700285; 0.6019141735; 0.5932244077
20.82000000;  0.5938545526; 0.7029622394; 0.6018902711; 0.5932021029
20.83000000;  0.5937897924; 0.7028544669; 0.6018663697; 0.5931798050
20.84000000;  0.5937568778; 0.7027467108; 0.6018424692; 0.5931575141
20.85000000;  0.5937891312; 0.7026389713; 0.6018185696; 0.5931352299
20.86000000;  0.5937926200; 0.7025312483; 0.6017946710; 0.5931129527
20.87000000;  0.5937562867; 0.7024235418; 0.6017707733; 0.5930906823
20.88000000;  0.5937054823; 0.7023158518; 0.6017468766; 0.5930684188
20.89000000;  0.5936558101; 0.7022081784; 0.6017229809; 0.5930461620
20.90000000;  0.5937022103; 0.7021005214; 0.6016990861; 0.5930239122
20.91000000;  0.5936928517; 0.7019928809; 0.6016751922; 0.5930016691
20.92000000;  0.5936257737; 0.7018852570; 0.6016512993; 0.5929794328
20.93000000;  0.5935996624; 0.7017776495; 0.6016274073; 0.5929572034
20.94000000;  0.5935972884; 0.7016700586; 0.6016035163; 0.5929349807
20.95000000;  0.5935461301; 0.7015624841; 0.6015796263; 0.5929127648
20.96000000;  0.5935492820; 0.7014549261; 0.6015557371; 0.5928905557
20.97000000;  0.5935843102; 0.7013473847; 0.6015318490; 0.5928683534
20.98000000;  0.5935772183; 0.7012398597; 0.6015079617; 0.5928461578
20.99000000;  0.5935097823; 0.7011323512; 0.6014840755; 0.5928239689
21.00000000;  0.5935205780; 0.7010248591; 0.6014601902; 0.5928017868
21.01000000;  0.5935203133; 0.7009173836; 0.6014363058; 0.5927796114
21.02000000;  0.5934626236; 0.7008099245; 0.6014124224; 0.5927574428
21.03000000;  0.5934464124; 0.7007024819; 0.6013885399; 0.5927352808
21.04000000;  0.5934360565; 0.7005950558; 0.6013646583; 0.5927131255
21.05000000;  0.5933635462; 0.7004876461; 0.6013407778; 0.5926909769
21.06000000;  0.5932985127; 0.7003802530; 0.6013168981; 0.5926688350
21.07000000;  0.5932328209; 0.7002728762; 0.6012930195; 0.5926466998
21.08000000;  0.5932182197; 0.7001655160; 0.6012691417; 0.5926245713
21.09000000;  0.5931849017; 0.7000581722; 0.6012452649; 0.5926024493
21.10000000;  0.5931473484; 0.6999508448; 0.6012213891; 0.5925803341
21.11000000;  0.5930959563; 0.6998435340; 0.6011975142; 0.5925582254
21.12000000;  0.5930712526; 0.6997362395; 0.6011736403; 0.5925361234
21.13000000;  0.5930535455; 0.6996289615; 0.6011497673; 0.5925140280
21.14000000;  0.5930104417; 0.6995217000; 0.6011258952; 0.5924919392
21.15000000;  0.5929911012; 0.6994144549; 0.6011020241; 0.5924698571
21.16000000;  0.5929567806; 0.6993072263; 0.6010781540; 0.5924477815
21.17000000;  0.5928949406; 0.6992000141; 0.6010542848; 0.5924257124
21.18000000;  0.5928501901; 0.6990928183; 0.6010304165; 0.5924036500
21.19000000;  0.5928428859; 0.6989856389; 0.6010065492; 0.5923815941
21.20000000;  0.5928670093; 0.6988784760; 0.6009826828; 0.5923595448
21.21000000;  0.5928290894; 0.6987713295; 0.6009588174; 0.5923375020
21.22000000;  0.5927699936; 0.6986641995; 0.6009349530; 0.5923154657
21.23000000;  0.5927335298; 0.6985570859; 0.6009110894; 0.5922934360
21.24000000;  0.5926833803; 0.6984499887; 0.6008872269; 0.5922714128
21.25000000;  0.5926460932; 0.6983429079; 0.6008633653; 0.5922493961
21.26000000;  0.5926360056; 0.6982358435; 0.6008395046; 0.5922273859
21.27000000;  0.5925912180; 0.6981287955; 0.6008156449; 0.5922053822
21.28000000;  0.5925426785; 0.6980217640; 0.6007917861; 0.5921833850
21.29000000;  0.5925013021; 0.6979147489; 0.6007679282; 0.5921613942
21.30000000;  0.5924618762; 0.6978077501; 0.6007440714; 0.5921394099
21.31000000;  0.5923649277; 0.6977007678; 0.6007202154; 0.5921174321
21.32000000;  0.5923522137; 0.6975938019; 0.6006963604; 0.5920954607
21.33000000;  0.5923267874; 0.6974868524; 0.6006725064; 0.5920734958
21.34000000;  0.5923023361; 0.6973799192; 0.6006486533; 0.5920515373
21.35000000;  0.5922723408; 0.6972730025; 0.6006248012; 0.5920295852
21.36000000;  0.5922428312; 0.6971661022; 0.6006009500; 0.5920076395
21.37000000;  0.5922477104; 0.6970592182; 0.6005770997; 0.5919857002
21.38000000;  0.5922286283; 0.6969523507; 0.6005532504; 0.5919637673
21.39000000;  0.5921865591; 0.6968454995; 0.6005294020; 0.5919418408
21.40000000;  0.5922056191; 0.6967386647; 0.6005055546; 0.5919199207
21.41000000;  0.5922390280; 0.6966318463; 0.6004817082; 0.5918980070
21.42000000;  0.5922616799; 0.6965250442; 0.6004578626; 0.5918760996
21.43000000;  0.5922520502; 0.6964182585; 0.6004340181; 0.5918541985
21.44000000;  0.5922815539; 0.6963114892; 0.6004101744; 0.5918323038
21.45000000;  0.5922950802; 0.6962047363; 0.6003863318; 0.5918104155
21.46000000;  0.5922645768; 0.6960979998; 0.6003624900; 0.5917885334
21.47000000;  0.5922396149; 0.6959912796; 0.6003386493; 0.5917666577
21.48000000;  0.5923209892; 0.6958845757; 0.6003148094; 0.5917447883
21.49000000;  0.5923482216; 0.6957778882; 0.6002909705; 0.5917229252
21.50000000;  0.5923617553; 0.6956712171; 0.6002671326; 0.5917010683
21.51000000;  0.5923358146; 0.6955645623; 0.6002432956; 0.5916792178
21.52000000;  0.5923255317; 0.6954579239; 0.6002194595; 0.5916573735
21.53000000;  0.5923217734; 0.6953513019; 0.6001956244; 0.5916355355
21.54000000;  0.5923121412; 0.6952446961; 0.6001717903; 0.5916137038
21.55000000;  0.5922795022; 0.6951381068; 0.6001479571; 0.5915918783
