
>>> Condition Data >>>

    6879791 of 4400220000 molecules passed the conditions (0.16 percent).

List of reference molecules (C3H3N2) that passed the conditions:

  - 1722:     0.0750 percent of the time (15 hits)
  - 1723:     6.1797 percent of the time (1236 hits)
  - 1724:     9.1145 percent of the time (1823 hits)
  - 1725:     5.6447 percent of the time (1129 hits)
  - 1726:     5.5697 percent of the time (1114 hits)
  - 1727:   100.0000 percent of the time (20001 hits)
  - 1728:     4.7298 percent of the time (946 hits)
  - 1729:     2.8899 percent of the time (578 hits)
  - 1730:   100.0000 percent of the time (20001 hits)
  - 1731:     4.0048 percent of the time (801 hits)
  - 1732:     5.5047 percent of the time (1101 hits)
  - 1733:    21.9939 percent of the time (4399 hits)
  - 1734:    23.1838 percent of the time (4637 hits)
  - 1735:   100.0000 percent of the time (20001 hits)
  - 1736:    97.0751 percent of the time (19416 hits)
  - 1737:     0.0700 percent of the time (14 hits)
  - 1738:     1.9349 percent of the time (387 hits)
  - 1739:     1.1449 percent of the time (229 hits)
  - 1740:     3.5598 percent of the time (712 hits)
  - 1741:     3.9948 percent of the time (799 hits)
  - 1742:     4.7348 percent of the time (947 hits)
  - 1743:     0.1600 percent of the time (32 hits)
  - 1744:     2.8949 percent of the time (579 hits)
  - 1745:     8.4096 percent of the time (1682 hits)
  - 1746:     5.8397 percent of the time (1168 hits)
  - 1747:   100.0000 percent of the time (20001 hits)
  - 1748:     1.6999 percent of the time (340 hits)
  - 1749:     0.5500 percent of the time (110 hits)
  - 1750:     1.4649 percent of the time (293 hits)
  - 1751:    35.8482 percent of the time (7170 hits)
  - 1752:    49.8075 percent of the time (9962 hits)
  - 1753:     9.4445 percent of the time (1889 hits)
  - 1754:     4.2248 percent of the time (845 hits)
  - 1755:     2.1849 percent of the time (437 hits)
  - 1756:     3.2748 percent of the time (655 hits)
  - 1757:     1.4349 percent of the time (287 hits)
  - 1758:    19.8140 percent of the time (3963 hits)
  - 1759:     1.3699 percent of the time (274 hits)
  - 1760:     0.3250 percent of the time (65 hits)
  - 1761:     7.2246 percent of the time (1445 hits)
  - 1762:    31.6634 percent of the time (6333 hits)
  - 1763:     0.7600 percent of the time (152 hits)
  - 1764:     8.8246 percent of the time (1765 hits)
  - 1765:     2.8849 percent of the time (577 hits)
  - 1766:     0.6550 percent of the time (131 hits)
  - 1767:    13.9093 percent of the time (2782 hits)
  - 1768:     4.2298 percent of the time (846 hits)
  - 1769:    22.8539 percent of the time (4571 hits)
  - 1770:     4.0598 percent of the time (812 hits)
  - 1771:   100.0000 percent of the time (20001 hits)
  - 1772:     0.7750 percent of the time (155 hits)
  - 1773:     2.4899 percent of the time (498 hits)
  - 1774:   100.0000 percent of the time (20001 hits)
  - 1775:     7.4446 percent of the time (1489 hits)
  - 1776:     3.9348 percent of the time (787 hits)
  - 1777:    20.0590 percent of the time (4012 hits)
  - 1778:    14.6893 percent of the time (2938 hits)
  - 1781:   100.0000 percent of the time (20001 hits)
  - 1782:   100.0000 percent of the time (20001 hits)
  - 1783:    11.1644 percent of the time (2233 hits)
  - 1784:     9.4245 percent of the time (1885 hits)
  - 1785:    16.0742 percent of the time (3215 hits)
  - 1786:    21.4939 percent of the time (4299 hits)
  - 1787:    11.0194 percent of the time (2204 hits)
  - 1788:     4.4848 percent of the time (897 hits)
  - 1789:    26.0737 percent of the time (5215 hits)
  - 1790:    82.2009 percent of the time (16441 hits)
  - 1791:   100.0000 percent of the time (20001 hits)
  - 1792:     1.0299 percent of the time (206 hits)
  - 1793:     2.3799 percent of the time (476 hits)
  - 1794:     4.5098 percent of the time (902 hits)
  - 1795:     5.9247 percent of the time (1185 hits)
  - 1796:   100.0000 percent of the time (20001 hits)
  - 1797:    12.6644 percent of the time (2533 hits)
  - 1798:     6.1447 percent of the time (1229 hits)
  - 1799:    12.1444 percent of the time (2429 hits)
  - 1800:    85.3057 percent of the time (17062 hits)
  - 1801:    12.0994 percent of the time (2420 hits)
  - 1802:    11.5344 percent of the time (2307 hits)
  - 1803:     3.1298 percent of the time (626 hits)
  - 1804:     0.2350 percent of the time (47 hits)
  - 1805:    11.5994 percent of the time (2320 hits)
  - 1806:    29.0435 percent of the time (5809 hits)
  - 1807:    46.1827 percent of the time (9237 hits)
  - 1808:    51.0974 percent of the time (10220 hits)
  - 1809:    18.7891 percent of the time (3758 hits)
  - 1810:    11.8794 percent of the time (2376 hits)
  - 1811:    32.0734 percent of the time (6415 hits)
  - 1812:    21.0089 percent of the time (4202 hits)
  - 1813:   100.0000 percent of the time (20001 hits)
  - 1814:   100.0000 percent of the time (20001 hits)
  - 1815:     6.3947 percent of the time (1279 hits)
  - 1816:    11.8394 percent of the time (2368 hits)
  - 1817:     5.0697 percent of the time (1014 hits)
  - 1818:    18.6791 percent of the time (3736 hits)
  - 1819:    11.7494 percent of the time (2350 hits)
  - 1820:    10.4095 percent of the time (2082 hits)
  - 1821:    13.3443 percent of the time (2669 hits)
  - 1822:    44.3278 percent of the time (8866 hits)
  - 1823:   100.0000 percent of the time (20001 hits)
  - 1824:     8.5246 percent of the time (1705 hits)
  - 1825:    11.4244 percent of the time (2285 hits)
  - 1826:    23.9088 percent of the time (4782 hits)
  - 1827:    42.5729 percent of the time (8515 hits)
  - 1828:   100.0000 percent of the time (20001 hits)
  - 1829:     2.7049 percent of the time (541 hits)
  - 1830:    11.7944 percent of the time (2359 hits)
  - 1831:     2.3449 percent of the time (469 hits)
  - 1832:     2.2899 percent of the time (458 hits)
  - 1833:     4.1498 percent of the time (830 hits)
  - 1834:     4.1748 percent of the time (835 hits)
  - 1835:    14.4893 percent of the time (2898 hits)
  - 1836:    11.6444 percent of the time (2329 hits)
  - 1837:     2.1049 percent of the time (421 hits)
  - 1838:     5.5447 percent of the time (1109 hits)
  - 1839:     9.2495 percent of the time (1850 hits)
  - 1840:     4.2248 percent of the time (845 hits)
  - 1841:     2.0399 percent of the time (408 hits)
  - 1842:   100.0000 percent of the time (20001 hits)
  - 1843:    52.0174 percent of the time (10404 hits)
  - 1844:     8.6196 percent of the time (1724 hits)
  - 1845:     4.8398 percent of the time (968 hits)
  - 1846:     6.8697 percent of the time (1374 hits)
  - 1847:    15.7942 percent of the time (3159 hits)
  - 1848:     4.5798 percent of the time (916 hits)
  - 1849:     9.3595 percent of the time (1872 hits)
  - 1850:     2.7649 percent of the time (553 hits)
  - 1851:     4.6098 percent of the time (922 hits)
  - 1852:     9.6095 percent of the time (1922 hits)
  - 1853:    11.6344 percent of the time (2327 hits)
  - 1854:    20.2590 percent of the time (4052 hits)
  - 1855:     3.7398 percent of the time (748 hits)
  - 1856:     4.5298 percent of the time (906 hits)
  - 1857:     3.6598 percent of the time (732 hits)
  - 1858:     3.0948 percent of the time (619 hits)
  - 1859:     1.1849 percent of the time (237 hits)
  - 1860:     0.3100 percent of the time (62 hits)
  - 1861:    11.6544 percent of the time (2331 hits)
  - 1862:     7.8696 percent of the time (1574 hits)
  - 1863:   100.0000 percent of the time (20001 hits)
  - 1864:   100.0000 percent of the time (20001 hits)
  - 1865:    35.7482 percent of the time (7150 hits)
  - 1866:     5.7547 percent of the time (1151 hits)
  - 1867:    12.0844 percent of the time (2417 hits)
  - 1868:     6.8697 percent of the time (1374 hits)
  - 1869:     2.1649 percent of the time (433 hits)
  - 1870:     2.1249 percent of the time (425 hits)
  - 1871:     5.1847 percent of the time (1037 hits)
  - 1873:     0.5300 percent of the time (106 hits)
  - 1874:     6.0647 percent of the time (1213 hits)
  - 1875:     4.7248 percent of the time (945 hits)
  - 1876:     1.7749 percent of the time (355 hits)
  - 1877:     5.4647 percent of the time (1093 hits)
  - 1878:     6.8497 percent of the time (1370 hits)
  - 1879:    10.4645 percent of the time (2093 hits)
  - 1880:     0.9350 percent of the time (187 hits)
  - 1881:     4.7498 percent of the time (950 hits)
  - 1882:    12.1394 percent of the time (2428 hits)
  - 1883:     6.7647 percent of the time (1353 hits)
  - 1884:     3.5648 percent of the time (713 hits)
  - 1885:     0.0200 percent of the time (4 hits)
  - 1886:     6.0747 percent of the time (1215 hits)
  - 1887:     6.3497 percent of the time (1270 hits)
  - 1888:     3.2748 percent of the time (655 hits)
  - 1889:     1.4699 percent of the time (294 hits)
  - 1890:     0.0800 percent of the time (16 hits)
  - 1893:     0.3700 percent of the time (74 hits)
  - 1896:     0.2600 percent of the time (52 hits)
  - 1897:     5.9297 percent of the time (1186 hits)
  - 1898:    17.9491 percent of the time (3590 hits)
  - 1899:    10.3045 percent of the time (2061 hits)
  - 1900:     2.1749 percent of the time (435 hits)
  - 1901:     8.9446 percent of the time (1789 hits)
  - 1902:     0.9650 percent of the time (193 hits)
  - 1903:     1.4299 percent of the time (286 hits)
  - 1904:    10.6895 percent of the time (2138 hits)
  - 1905:     1.1099 percent of the time (222 hits)
  - 1906:     3.1798 percent of the time (636 hits)
  - 1907:     7.5346 percent of the time (1507 hits)
  - 1908:     5.0297 percent of the time (1006 hits)
  - 1909:     5.1897 percent of the time (1038 hits)
  - 1910:     2.1549 percent of the time (431 hits)
  - 1911:     0.0550 percent of the time (11 hits)
  - 1912:     6.7197 percent of the time (1344 hits)
  - 1915:     0.0500 percent of the time (10 hits)
  - 1917:     1.3599 percent of the time (272 hits)
  - 1918:     1.4399 percent of the time (288 hits)
  - 1919:     2.8599 percent of the time (572 hits)
  - 1920:     0.0150 percent of the time (3 hits)
  - 1921:    22.3689 percent of the time (4474 hits)
  - 1922:    24.2938 percent of the time (4859 hits)
  - 1923:   100.0000 percent of the time (20001 hits)
  - 1924:    12.7694 percent of the time (2554 hits)
  - 1925:     2.4249 percent of the time (485 hits)
  - 1926:    68.0716 percent of the time (13615 hits)
  - 1927:     4.8548 percent of the time (971 hits)
  - 1928:     5.1847 percent of the time (1037 hits)
  - 1929:     9.7995 percent of the time (1960 hits)
  - 1930:     0.1800 percent of the time (36 hits)
  - 1931:     0.3950 percent of the time (79 hits)
  - 1932:     1.3999 percent of the time (280 hits)
  - 1933:     1.4449 percent of the time (289 hits)
  - 1934:     3.6048 percent of the time (721 hits)
  - 1935:     3.7298 percent of the time (746 hits)
  - 1936:     2.9149 percent of the time (583 hits)
  - 1937:   100.0000 percent of the time (20001 hits)
  - 1938:     0.2100 percent of the time (42 hits)
  - 1939:     1.1749 percent of the time (235 hits)
  - 1940:     3.5548 percent of the time (711 hits)
  - 1941:     6.6097 percent of the time (1322 hits)
  - 1942:    19.6290 percent of the time (3926 hits)
  - 1943:    22.9789 percent of the time (4596 hits)
  - 1944:     2.5899 percent of the time (518 hits)
  - 1945:     1.9949 percent of the time (399 hits)
  - 1946:     2.0899 percent of the time (418 hits)
  - 1947:    19.4590 percent of the time (3892 hits)
  - 1948:   100.0000 percent of the time (20001 hits)
  - 1949:     0.8650 percent of the time (173 hits)
  - 1950:     3.5348 percent of the time (707 hits)
  - 1951:     0.4300 percent of the time (86 hits)
  - 1952:     0.0750 percent of the time (15 hits)
  - 1953:     0.0550 percent of the time (11 hits)
  - 1954:   100.0000 percent of the time (20001 hits)
  - 1955:     2.6749 percent of the time (535 hits)
  - 1956:     0.9850 percent of the time (197 hits)
  - 1957:     4.9448 percent of the time (989 hits)
  - 1958:     4.3898 percent of the time (878 hits)
  - 1959:     9.0845 percent of the time (1817 hits)
  - 1960:    12.2744 percent of the time (2455 hits)
  - 1961:    18.1741 percent of the time (3635 hits)
  - 1962:    98.9401 percent of the time (19789 hits)
  - 1963:     7.8596 percent of the time (1572 hits)
  - 1964:     3.5598 percent of the time (712 hits)
  - 1965:    16.4492 percent of the time (3290 hits)
  - 1966:     3.2298 percent of the time (646 hits)
  - 1967:    26.0087 percent of the time (5202 hits)
  - 1968:    13.6743 percent of the time (2735 hits)
  - 1969:    15.3092 percent of the time (3062 hits)
  - 1970:     4.3548 percent of the time (871 hits)
  - 1971:     1.3749 percent of the time (275 hits)
  - 1972:     3.4548 percent of the time (691 hits)
  - 1973:    13.4043 percent of the time (2681 hits)
  - 1974:     7.1296 percent of the time (1426 hits)
  - 1975:     0.4850 percent of the time (97 hits)
  - 1977:    10.2195 percent of the time (2044 hits)
  - 1978:   100.0000 percent of the time (20001 hits)
  - 1979:     5.9197 percent of the time (1184 hits)
  - 1980:    13.6843 percent of the time (2737 hits)
  - 1981:    10.7345 percent of the time (2147 hits)
  - 1982:     2.6099 percent of the time (522 hits)
  - 1983:     3.3598 percent of the time (672 hits)
  - 1984:    20.7540 percent of the time (4151 hits)
  - 1985:     4.9848 percent of the time (997 hits)
  - 1986:    17.9891 percent of the time (3598 hits)
  - 1987:    11.1894 percent of the time (2238 hits)
  - 1988:     1.3349 percent of the time (267 hits)
  - 1989:   100.0000 percent of the time (20001 hits)
  - 1990:     3.1098 percent of the time (622 hits)
  - 1991:     2.8149 percent of the time (563 hits)
  - 1992:     0.2450 percent of the time (49 hits)
  - 1993:     0.0850 percent of the time (17 hits)
  - 1994:     0.1650 percent of the time (33 hits)
  - 1995:     1.3899 percent of the time (278 hits)
  - 1996:     5.5397 percent of the time (1108 hits)
  - 1997:     0.0850 percent of the time (17 hits)
  - 1998:    22.0239 percent of the time (4405 hits)
  - 1999:     8.4396 percent of the time (1688 hits)
  - 2000:    20.7190 percent of the time (4144 hits)
  - 2001:     6.9147 percent of the time (1383 hits)
  - 2002:    23.6838 percent of the time (4737 hits)
  - 2003:    17.7891 percent of the time (3558 hits)
  - 2004:    10.4345 percent of the time (2087 hits)
  - 2005:     7.4746 percent of the time (1495 hits)
  - 2006:   100.0000 percent of the time (20001 hits)
  - 2007:   100.0000 percent of the time (20001 hits)
  - 2008:     1.8349 percent of the time (367 hits)
  - 2009:    16.3892 percent of the time (3278 hits)
  - 2010:    28.8836 percent of the time (5777 hits)
  - 2011:     1.5399 percent of the time (308 hits)
  - 2012:     6.3447 percent of the time (1269 hits)
  - 2013:     3.5348 percent of the time (707 hits)
  - 2014:     3.9298 percent of the time (786 hits)
  - 2015:     3.4198 percent of the time (684 hits)
  - 2016:     3.4798 percent of the time (696 hits)
  - 2017:    20.6840 percent of the time (4137 hits)
  - 2018:    12.1644 percent of the time (2433 hits)
  - 2019:     6.8097 percent of the time (1362 hits)
  - 2020:    15.6892 percent of the time (3138 hits)
  - 2021:   100.0000 percent of the time (20001 hits)
  - 2022:   100.0000 percent of the time (20001 hits)
  - 2023:     3.1498 percent of the time (630 hits)
  - 2024:    11.4194 percent of the time (2284 hits)
  - 2025:     3.1098 percent of the time (622 hits)
  - 2026:     2.4149 percent of the time (483 hits)
  - 2027:     9.6595 percent of the time (1932 hits)
  - 2028:     3.8698 percent of the time (774 hits)
  - 2029:     0.6500 percent of the time (130 hits)
  - 2030:     3.0548 percent of the time (611 hits)
  - 2031:     9.0245 percent of the time (1805 hits)
  - 2032:     7.7396 percent of the time (1548 hits)
  - 2033:     8.9196 percent of the time (1784 hits)
  - 2034:     7.9296 percent of the time (1586 hits)
  - 2035:     1.9349 percent of the time (387 hits)
  - 2036:     4.4898 percent of the time (898 hits)
  - 2037:   100.0000 percent of the time (20001 hits)
  - 2038:    15.1642 percent of the time (3033 hits)
  - 2039:     5.2047 percent of the time (1041 hits)
  - 2040:     8.7796 percent of the time (1756 hits)
  - 2041:     3.4098 percent of the time (682 hits)
  - 2042:    14.6393 percent of the time (2928 hits)
  - 2043:    27.4536 percent of the time (5491 hits)
  - 2044:    50.1275 percent of the time (10026 hits)
  - 2045:     3.8048 percent of the time (761 hits)
  - 2046:     2.0349 percent of the time (407 hits)
  - 2047:     3.5748 percent of the time (715 hits)
  - 2048:     8.2396 percent of the time (1648 hits)
  - 2049:     5.3147 percent of the time (1063 hits)
  - 2050:     5.9497 percent of the time (1190 hits)
  - 2051:     7.2096 percent of the time (1442 hits)
  - 2052:     3.0198 percent of the time (604 hits)
  - 2053:     6.7147 percent of the time (1343 hits)
  - 2054:    12.8694 percent of the time (2574 hits)
  - 2055:    18.0541 percent of the time (3611 hits)
  - 2056:     0.8900 percent of the time (178 hits)
  - 2057:     1.2599 percent of the time (252 hits)
  - 2058:     2.4799 percent of the time (496 hits)
  - 2059:     2.1649 percent of the time (433 hits)
  - 2060:     4.2098 percent of the time (842 hits)
  - 2061:    28.8236 percent of the time (5765 hits)
  - 2062:    10.0095 percent of the time (2002 hits)
  - 2063:    36.1232 percent of the time (7225 hits)
  - 2064:     7.5196 percent of the time (1504 hits)
  - 2065:     9.1695 percent of the time (1834 hits)
  - 2066:     5.2997 percent of the time (1060 hits)
  - 2067:     2.6099 percent of the time (522 hits)
  - 2068:     2.3349 percent of the time (467 hits)
  - 2069:     2.9399 percent of the time (588 hits)
  - 2070:     9.3945 percent of the time (1879 hits)
  - 2071:     0.1900 percent of the time (38 hits)
  - 2072:    16.0742 percent of the time (3215 hits)
  - 2073:    18.9691 percent of the time (3794 hits)
  - 2074:     9.8495 percent of the time (1970 hits)
  - 2075:     5.0197 percent of the time (1004 hits)
  - 2076:     2.1999 percent of the time (440 hits)
  - 2077:     3.4248 percent of the time (685 hits)
  - 2078:    22.5289 percent of the time (4506 hits)
  - 2079:    16.9792 percent of the time (3396 hits)
  - 2080:    12.4394 percent of the time (2488 hits)
  - 2081:    10.4695 percent of the time (2094 hits)
  - 2082:   100.0000 percent of the time (20001 hits)
  - 2083:     2.1949 percent of the time (439 hits)
  - 2084:     9.3845 percent of the time (1877 hits)
  - 2085:     3.6048 percent of the time (721 hits)
  - 2086:     8.3146 percent of the time (1663 hits)
  - 2087:     4.7148 percent of the time (943 hits)
  - 2088:     6.1647 percent of the time (1233 hits)
  - 2089:     6.6647 percent of the time (1333 hits)
  - 2090:     6.0347 percent of the time (1207 hits)
  - 2091:     4.8598 percent of the time (972 hits)
  - 2092:     5.2847 percent of the time (1057 hits)
  - 2093:     1.9449 percent of the time (389 hits)
  - 2094:    20.2390 percent of the time (4048 hits)
  - 2095:     5.2197 percent of the time (1044 hits)
  - 2096:     2.4549 percent of the time (491 hits)
  - 2097:   100.0000 percent of the time (20001 hits)
  - 2098:    11.4294 percent of the time (2286 hits)
  - 2099:    13.2793 percent of the time (2656 hits)
  - 2100:    77.6311 percent of the time (15527 hits)
  - 2101:    20.6090 percent of the time (4122 hits)
  - 2102:     7.5196 percent of the time (1504 hits)
  - 2103:     4.9848 percent of the time (997 hits)
  - 2104:     0.9750 percent of the time (195 hits)
  - 2105:     0.8250 percent of the time (165 hits)
  - 2106:     0.0250 percent of the time (5 hits)
  - 2107:     4.0448 percent of the time (809 hits)
  - 2108:    10.3145 percent of the time (2063 hits)
  - 2112:     0.0350 percent of the time (7 hits)
  - 2113:     0.2900 percent of the time (58 hits)
  - 2114:     0.6000 percent of the time (120 hits)
  - 2115:     2.9399 percent of the time (588 hits)
  - 2116:     0.3500 percent of the time (70 hits)
  - 2117:     2.7199 percent of the time (544 hits)
  - 2118:     4.8948 percent of the time (979 hits)
  - 2119:     3.3848 percent of the time (677 hits)
  - 2120:   100.0000 percent of the time (20001 hits)
  - 2121:     3.3798 percent of the time (676 hits)
  - 2122:    11.3394 percent of the time (2268 hits)
  - 2123:    99.6000 percent of the time (19921 hits)
  - 2124:    38.8281 percent of the time (7766 hits)
  - 2125:     0.6450 percent of the time (129 hits)
  - 2127:     4.9248 percent of the time (985 hits)
  - 2128:     0.9550 percent of the time (191 hits)
  - 2129:     0.4100 percent of the time (82 hits)
  - 2130:     6.5397 percent of the time (1308 hits)
  - 2131:     5.2497 percent of the time (1050 hits)
  - 2132:     8.2596 percent of the time (1652 hits)
  - 2133:    27.8736 percent of the time (5575 hits)
  - 2134:    12.8494 percent of the time (2570 hits)
  - 2135:   100.0000 percent of the time (20001 hits)
  - 2136:    15.0442 percent of the time (3009 hits)
  - 2137:     8.1346 percent of the time (1627 hits)
  - 2138:   100.0000 percent of the time (20001 hits)
  - 2139:     7.0196 percent of the time (1404 hits)
  - 2140:    37.8231 percent of the time (7565 hits)
  - 2141:     5.9197 percent of the time (1184 hits)
  - 2142:     1.8649 percent of the time (373 hits)
  - 2143:     1.8199 percent of the time (364 hits)
  - 2146:     9.2245 percent of the time (1845 hits)
  - 2147:     4.1348 percent of the time (827 hits)
  - 2148:    11.9444 percent of the time (2389 hits)
  - 2149:     0.9750 percent of the time (195 hits)
  - 2150:     7.6996 percent of the time (1540 hits)
  - 2151:     4.6398 percent of the time (928 hits)
  - 2152:     8.0896 percent of the time (1618 hits)
  - 2153:     9.1445 percent of the time (1829 hits)
  - 2154:     7.8796 percent of the time (1576 hits)
  - 2155:     9.0045 percent of the time (1801 hits)
  - 2156:     7.7446 percent of the time (1549 hits)
  - 2157:     8.6296 percent of the time (1726 hits)
  - 2158:     1.1849 percent of the time (237 hits)
  - 2159:     2.5299 percent of the time (506 hits)
  - 2160:     7.6496 percent of the time (1530 hits)
  - 2161:   100.0000 percent of the time (20001 hits)
  - 2163:     0.0100 percent of the time (2 hits)
  - 2164:     3.6548 percent of the time (731 hits)
  - 2165:     0.1900 percent of the time (38 hits)
  - 2168:     9.7795 percent of the time (1956 hits)
  - 2169:     5.6447 percent of the time (1129 hits)
  - 2170:     1.0299 percent of the time (206 hits)
  - 2171:    48.8876 percent of the time (9778 hits)
  - 2172:     6.2997 percent of the time (1260 hits)
  - 2173:     2.1749 percent of the time (435 hits)
  - 2174:     1.8299 percent of the time (366 hits)
  - 2175:     4.7098 percent of the time (942 hits)
  - 2176:     4.7698 percent of the time (954 hits)
  - 2177:     6.2447 percent of the time (1249 hits)
  - 2178:    62.0269 percent of the time (12406 hits)
  - 2179:    19.0140 percent of the time (3803 hits)
  - 2180:     8.8696 percent of the time (1774 hits)
  - 2181:    13.9243 percent of the time (2785 hits)
  - 2182:     2.8099 percent of the time (562 hits)
  - 2183:     8.2096 percent of the time (1642 hits)
  - 2184:     6.2497 percent of the time (1250 hits)
  - 2185:    12.1344 percent of the time (2427 hits)
  - 2186:    10.2645 percent of the time (2053 hits)
  - 2187:     5.3347 percent of the time (1067 hits)
  - 2188:     6.3297 percent of the time (1266 hits)
  - 2189:     3.9348 percent of the time (787 hits)
  - 2190:     0.4100 percent of the time (82 hits)
  - 2191:     0.0200 percent of the time (4 hits)
  - 2192:     4.1798 percent of the time (836 hits)
  - 2194:    19.2840 percent of the time (3857 hits)
  - 2195:     0.9050 percent of the time (181 hits)
  - 2196:     0.1950 percent of the time (39 hits)
  - 2197:    10.6645 percent of the time (2133 hits)
  - 2198:   100.0000 percent of the time (20001 hits)
  - 2199:     9.5145 percent of the time (1903 hits)
  - 2200:     2.9199 percent of the time (584 hits)

Neighbor count histogram:

  - 1 Neighbors:   0.6057 percent of the time (12115 hits).
  - 2 Neighbors:  25.0698 percent of the time (501421 hits).
  - 3 Neighbors:  31.7459 percent of the time (634950 hits).
  - 4 Neighbors:  23.8248 percent of the time (476519 hits).
  - 5 Neighbors:  12.2005 percent of the time (244023 hits).
  - 6 Neighbors:   4.7099 percent of the time (94202 hits).
  - 7 Neighbors:   1.4179 percent of the time (28360 hits).
  - 8 Neighbors:   0.3425 percent of the time (6851 hits).
  - 9 Neighbors:   0.0688 percent of the time (1376 hits).
  - 10 Neighbors:   0.0125 percent of the time (250 hits).
  - 11 Neighbors:   0.0013 percent of the time (27 hits).
  - 12 Neighbors:   0.0003 percent of the time (6 hits).

Listing for all sets of conditions:

*** Data for 1. set of conditions ***

    6879791 of 4400220000 molecules passed this set of conditions (0.1564 percent).

*** Condition 1 ***

    4400220000 molecules total, 6879791 passed (0.1564 percent).
    35201760000 subconditions total, 13647853 passed (0.0388 percent).

    Frequency table for Neighborhood between C3H3N2 and H   

          | Dist.  |    1       2       3       4       5       6       7       8   
    Angle | (all)  |   0.009    0.004    0.005    0.008    0.005    0.005    0.002    0.001 
    ------|--------|----------------------------------------------------------------
        1 |100.000 |  0.009   0.004   0.005   0.008   0.005   0.005   0.002   0.001 


<<< End of Condition Data <<<

