# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
19.04000000;  0.6376676022; 0.7594881228; 0.6448865411; 0.6376015584
19.05000000;  0.6377000323; 0.7593913169; 0.6448683522; 0.6375837227
19.06000000;  0.6377074758; 0.7592945233; 0.6448501639; 0.6375658939
19.07000000;  0.6376987691; 0.7591977421; 0.6448319760; 0.6375480718
19.08000000;  0.6376990725; 0.7591009731; 0.6448137887; 0.6375302565
19.09000000;  0.6377175691; 0.7590042166; 0.6447956019; 0.6375124481
19.10000000;  0.6377098818; 0.7589074723; 0.6447774156; 0.6374946463
19.11000000;  0.6376564506; 0.7588107404; 0.6447592298; 0.6374768514
19.12000000;  0.6376688259; 0.7587140208; 0.6447410445; 0.6374590632
19.13000000;  0.6377000799; 0.7586173136; 0.6447228598; 0.6374412817
19.14000000;  0.6376551432; 0.7585206186; 0.6447046755; 0.6374235070
19.15000000;  0.6376129229; 0.7584239360; 0.6446864918; 0.6374057390
19.16000000;  0.6376317620; 0.7583272658; 0.6446683085; 0.6373879777
19.17000000;  0.6376062060; 0.7582306078; 0.6446501258; 0.6373702231
19.18000000;  0.6375280819; 0.7581339622; 0.6446319436; 0.6373524752
19.19000000;  0.6374914593; 0.7580373288; 0.6446137619; 0.6373347339
19.20000000;  0.6374682731; 0.7579407078; 0.6445955808; 0.6373169994
19.21000000;  0.6374508692; 0.7578440991; 0.6445774001; 0.6372992715
19.22000000;  0.6373989226; 0.7577475028; 0.6445592199; 0.6372815502
19.23000000;  0.6373867880; 0.7576509187; 0.6445410403; 0.6372638356
19.24000000;  0.6373855428; 0.7575543470; 0.6445228612; 0.6372461277
19.25000000;  0.6373705130; 0.7574577875; 0.6445046826; 0.6372284263
19.26000000;  0.6373345483; 0.7573612404; 0.6444865045; 0.6372107316
19.27000000;  0.6372613060; 0.7572647055; 0.6444683269; 0.6371930434
19.28000000;  0.6372370756; 0.7571681830; 0.6444501498; 0.6371753619
19.29000000;  0.6372152256; 0.7570716728; 0.6444319733; 0.6371576869
19.30000000;  0.6371637536; 0.7569751749; 0.6444137972; 0.6371400185
19.31000000;  0.6371481958; 0.7568786893; 0.6443956217; 0.6371223567
19.32000000;  0.6371568112; 0.7567822159; 0.6443774467; 0.6371047014
19.33000000;  0.6370981767; 0.7566857549; 0.6443592721; 0.6370870527
19.34000000;  0.6371052579; 0.7565893062; 0.6443410981; 0.6370694105
19.35000000;  0.6370598955; 0.7564928698; 0.6443229247; 0.6370517748
19.36000000;  0.6370342809; 0.7563964456; 0.6443047517; 0.6370341456
19.37000000;  0.6370175188; 0.7563000338; 0.6442865792; 0.6370165229
19.38000000;  0.6369539216; 0.7562036342; 0.6442684073; 0.6369989068
19.39000000;  0.6369403890; 0.7561072469; 0.6442502359; 0.6369812971
19.40000000;  0.6369147622; 0.7560108719; 0.6442320649; 0.6369636939
19.41000000;  0.6369284789; 0.7559145092; 0.6442138945; 0.6369460971
19.42000000;  0.6368977383; 0.7558181588; 0.6441957246; 0.6369285068
19.43000000;  0.6368031133; 0.7557218206; 0.6441775552; 0.6369109230
19.44000000;  0.6367694663; 0.7556254948; 0.6441593864; 0.6368933456
19.45000000;  0.6367753410; 0.7555291812; 0.6441412180; 0.6368757746
19.46000000;  0.6367708233; 0.7554328799; 0.6441230502; 0.6368582100
19.47000000;  0.6367308646; 0.7553365908; 0.6441048828; 0.6368406519
19.48000000;  0.6366840856; 0.7552403141; 0.6440867160; 0.6368231001
19.49000000;  0.6366548533; 0.7551440496; 0.6440685497; 0.6368055547
19.50000000;  0.6366533954; 0.7550477974; 0.6440503839; 0.6367880157
19.51000000;  0.6366331906; 0.7549515574; 0.6440322186; 0.6367704831
19.52000000;  0.6365858845; 0.7548553297; 0.6440140538; 0.6367529568
19.53000000;  0.6365835704; 0.7547591143; 0.6439958896; 0.6367354369
19.54000000;  0.6365669379; 0.7546629112; 0.6439777258; 0.6367179234
19.55000000;  0.6365276320; 0.7545667203; 0.6439595626; 0.6367004161
19.56000000;  0.6364951407; 0.7544705416; 0.6439413999; 0.6366829152
19.57000000;  0.6365357824; 0.7543743753; 0.6439232377; 0.6366654206
19.58000000;  0.6365361926; 0.7542782211; 0.6439050760; 0.6366479323
19.59000000;  0.6365577450; 0.7541820793; 0.6438869148; 0.6366304503
19.60000000;  0.6365296814; 0.7540859497; 0.6438687541; 0.6366129745
19.61000000;  0.6365046840; 0.7539898323; 0.6438505939; 0.6365955051
19.62000000;  0.6364878693; 0.7538937272; 0.6438324343; 0.6365780419
19.63000000;  0.6365353456; 0.7537976344; 0.6438142752; 0.6365605850
19.64000000;  0.6365314923; 0.7537015538; 0.6437961165; 0.6365431343
19.65000000;  0.6365197930; 0.7536054854; 0.6437779584; 0.6365256899
19.66000000;  0.6365109919; 0.7535094293; 0.6437598008; 0.6365082516
19.67000000;  0.6365059426; 0.7534133854; 0.6437416437; 0.6364908197
19.68000000;  0.6364785460; 0.7533173538; 0.6437234871; 0.6364733939
19.69000000;  0.6364699119; 0.7532213344; 0.6437053311; 0.6364559743
19.70000000;  0.6364206728; 0.7531253273; 0.6436871755; 0.6364385609
19.71000000;  0.6363821770; 0.7530293324; 0.6436690205; 0.6364211537
19.72000000;  0.6363728536; 0.7529333497; 0.6436508660; 0.6364037526
19.73000000;  0.6362968116; 0.7528373792; 0.6436327119; 0.6363863578
19.74000000;  0.6362591558; 0.7527414210; 0.6436145584; 0.6363689691
19.75000000;  0.6361974338; 0.7526454751; 0.6435964054; 0.6363515865
19.76000000;  0.6362084067; 0.7525495413; 0.6435782530; 0.6363342101
19.77000000;  0.6362431041; 0.7524536198; 0.6435601010; 0.6363168398
19.78000000;  0.6362161898; 0.7523577105; 0.6435419495; 0.6362994756
19.79000000;  0.6361764707; 0.7522618134; 0.6435237986; 0.6362821175
19.80000000;  0.6361055093; 0.7521659286; 0.6435056482; 0.6362647655
19.81000000;  0.6361615473; 0.7520700560; 0.6434874982; 0.6362474196
19.82000000;  0.6362088848; 0.7519741956; 0.6434693488; 0.6362300798
19.83000000;  0.6361852050; 0.7518783474; 0.6434511999; 0.6362127461
19.84000000;  0.6361989139; 0.7517825114; 0.6434330516; 0.6361954184
19.85000000;  0.6361752308; 0.7516866877; 0.6434149037; 0.6361780968
19.86000000;  0.6362299221; 0.7515908761; 0.6433967563; 0.6361607812
19.87000000;  0.6361778911; 0.7514950768; 0.6433786095; 0.6361434717
19.88000000;  0.6361692311; 0.7513992897; 0.6433604631; 0.6361261682
19.89000000;  0.6361322200; 0.7513035148; 0.6433423173; 0.6361088707
19.90000000;  0.6360747094; 0.7512077521; 0.6433241720; 0.6360915793
19.91000000;  0.6360622846; 0.7511120016; 0.6433060272; 0.6360742938
19.92000000;  0.6360228699; 0.7510162633; 0.6432878829; 0.6360570143
19.93000000;  0.6360551963; 0.7509205372; 0.6432697391; 0.6360397408
19.94000000;  0.6360291018; 0.7508248233; 0.6432515959; 0.6360224733
19.95000000;  0.6359695195; 0.7507291216; 0.6432334531; 0.6360052117
19.96000000;  0.6359572562; 0.7506334322; 0.6432153109; 0.6359879562
19.97000000;  0.6359781385; 0.7505377549; 0.6431971691; 0.6359707065
19.98000000;  0.6359986814; 0.7504420898; 0.6431790279; 0.6359534628
19.99000000;  0.6360168342; 0.7503464369; 0.6431608872; 0.6359362250
20.00000000;  0.6359833806; 0.7502507962; 0.6431427470; 0.6359189932
20.01000000;  0.6359676967; 0.7501551677; 0.6431246073; 0.6359017672
20.02000000;  0.6360109743; 0.7500595513; 0.6431064681; 0.6358845472
20.03000000;  0.6360361395; 0.7499639472; 0.6430883295; 0.6358673330
20.04000000;  0.6360088329; 0.7498683552; 0.6430701913; 0.6358501248
20.05000000;  0.6359825490; 0.7497727755; 0.6430520537; 0.6358329224
20.06000000;  0.6360319910; 0.7496772079; 0.6430339166; 0.6358157259
20.07000000;  0.6360436575; 0.7495816525; 0.6430157799; 0.6357985352
20.08000000;  0.6360007875; 0.7494861092; 0.6429976438; 0.6357813505
20.09000000;  0.6360021950; 0.7493905782; 0.6429795082; 0.6357641715
20.10000000;  0.6359441004; 0.7492950593; 0.6429613732; 0.6357469984
20.11000000;  0.6359270377; 0.7491995526; 0.6429432386; 0.6357298311
20.12000000;  0.6359376755; 0.7491040581; 0.6429251045; 0.6357126696
20.13000000;  0.6359440392; 0.7490085758; 0.6429069710; 0.6356955139
20.14000000;  0.6358443701; 0.7489131056; 0.6428888380; 0.6356783641
20.15000000;  0.6357787251; 0.7488176476; 0.6428707054; 0.6356612200
20.16000000;  0.6358074874; 0.7487222017; 0.6428525734; 0.6356440817
20.17000000;  0.6357876746; 0.7486267680; 0.6428344419; 0.6356269492
20.18000000;  0.6356683027; 0.7485313465; 0.6428163109; 0.6356098224
20.19000000;  0.6355884346; 0.7484359372; 0.6427981805; 0.6355927014
20.20000000;  0.6355975187; 0.7483405400; 0.6427800505; 0.6355755862
20.21000000;  0.6355905214; 0.7482451549; 0.6427619210; 0.6355584767
20.22000000;  0.6355513569; 0.7481497821; 0.6427437921; 0.6355413729
20.23000000;  0.6355428164; 0.7480544214; 0.6427256637; 0.6355242749
20.24000000;  0.6355039871; 0.7479590728; 0.6427075357; 0.6355071825
20.25000000;  0.6354865444; 0.7478637364; 0.6426894083; 0.6354900959
20.26000000;  0.6354632811; 0.7477684121; 0.6426712814; 0.6354730150
20.27000000;  0.6354004805; 0.7476731000; 0.6426531550; 0.6354559397
