# tau / ps;  MSD / pm^2;  Derivative
18.132080; 36276.685416; 895.519135
18.192120; 36330.452385; 935.174219
18.252160; 36386.600245; 972.767784
18.312200; 36445.005223; 978.739174
18.372240; 36503.768723; 952.535872
18.432280; 36560.958977; 917.814549
18.492320; 36616.064562; 916.970297
18.552360; 36671.119459; 951.482316
18.612400; 36728.246457; 955.367089
18.672440; 36785.606697; 934.496674
18.732480; 36841.713877; 912.577160
18.792520; 36896.505010; 908.815239
18.852560; 36951.070277; 919.033754
18.912600; 37006.249064; 971.346043
18.972640; 37064.568680; 1019.838403
19.032680; 37125.799778; 1038.781562
19.092720; 37188.168223; 999.161077
19.152760; 37248.157854; 952.886255
19.212800; 37305.369145; 896.704366
19.272840; 37359.207275; 844.063099
19.332880; 37409.884823; 810.574341
19.392920; 37458.551707; 821.598056
19.452960; 37507.880454; 850.262290
19.513000; 37558.930202; 857.596863
19.573040; 37610.420317; 883.340153
19.633080; 37663.456060; 910.827537
19.693120; 37718.142146; 965.972378
19.753160; 37776.139127; 976.927133
19.813200; 37834.793832; 936.818980
19.873240; 37891.040444; 888.772953
19.933280; 37944.402372; 856.498089
19.993320; 37995.826517; 899.149801
20.053360; 38049.811471; 952.802071
20.113400; 38107.017707; 1004.119537
20.173440; 38167.305044; 1000.640266
20.233480; 38227.383486; 953.967259
20.293520; 38284.659680; 902.035503
20.353560; 38338.817892; 852.285610
20.413600; 38389.989120; 823.874976
20.473640; 38439.454573; 834.582293
20.533680; 38489.562894; 864.547602
20.593720; 38541.470332; 914.836489
20.653760; 38596.397115; 916.417068
20.713800; 38651.418796; 912.495455
20.773840; 38706.205023; 917.198855
20.833880; 38761.273642; 969.092146
20.893920; 38819.457935; 1052.040785
20.953960; 38882.622463; 1108.233093
21.014000; 38949.160778; 1104.541492
21.074040; 39015.477450; 1045.685955
21.134080; 39078.260434; 981.424994
21.194120; 39137.185191; 950.234426
21.254160; 39194.237266; 936.772494
21.314200; 39250.481086; 888.120114
21.374240; 39303.803818; 839.602999
21.434280; 39354.213582; 813.788717
21.494320; 39403.073457; 856.867502
21.554360; 39454.519782; 943.217943
21.614400; 39511.150587; 1023.648947
21.674440; 39572.610470; 1036.825224
21.734480; 39634.861456; 1022.227828
21.794520; 39696.236015; 1046.189284
21.854560; 39759.049219; 1064.277592
21.914600; 39822.948446; 1076.594954
21.974640; 39887.587207; 1055.200444
22.034680; 39950.941442; 1016.509869
22.094720; 40011.972694; 983.531560
22.154760; 40071.023929; 935.394402
22.214800; 40127.185009; 902.664351
22.274840; 40181.380977; 881.021205
22.334880; 40234.277490; 877.740842
22.394920; 40286.977050; 873.144703
22.454960; 40339.400658; 894.979088
22.515000; 40393.135202; 898.519421
22.575040; 40447.082308; 904.827207
22.635080; 40501.408134; 884.128600
22.695120; 40554.491215; 865.732439
22.755160; 40606.469791; 804.109692
22.815200; 40654.748537; 713.291154
22.875240; 40697.574538; 662.270826
22.935280; 40737.337278; 616.823584
22.995320; 40774.371366; 613.957376
23.055360; 40811.233367; 639.266194
23.115400; 40849.614909; 707.856398
23.175440; 40892.114607; 804.588425
23.235480; 40940.422096; 884.302962
23.295520; 40993.515646; 930.966526
23.355560; 41049.410876; 981.702189
23.415600; 41108.352276; 1058.099621
23.475640; 41171.880577; 1097.796259
23.535680; 41237.792264; 1096.218262
23.595720; 41303.609209; 1072.047288
23.655760; 41367.974928; 1078.742654
23.715800; 41432.742637; 1095.647986
23.775840; 41498.525342; 1088.888324
23.835880; 41563.902197; 1064.823605
23.895920; 41627.834206; 1056.619227
23.955960; 41691.273625; 1090.240072
24.016000; 41756.731639; 1099.163439
24.076040; 41822.725411; 1061.287155
24.136080; 41886.445092; 970.991327
24.196120; 41944.743412; 917.173846
24.256160; 41999.810529; 930.089205
24.316200; 42055.653085; 997.752700
24.376240; 42115.558157; 1038.316160
24.436280; 42177.898660; 1043.460532
24.496320; 42240.548030; 1031.794735
24.556360; 42302.496986; 1023.793107
24.616400; 42363.965524; 982.838592
24.676440; 42422.975153; 932.415642
24.736480; 42478.957388; 880.072700
24.796520; 42531.796953; 864.184289
24.856560; 42583.682578; 875.966699
24.916600; 42636.275618; 923.840525
24.976640; 42691.743003; 985.105290
25.036680; 42750.888725; 1015.723206
25.096720; 42811.872746; 1026.477112
25.156760; 42873.502432; 1027.490621
25.216800; 42935.192969; 1026.637032
25.276840; 42996.832256; 993.989696
25.336880; 43056.511398; 910.875511
25.396920; 43111.200363; 838.941647
25.456960; 43161.570420; 825.303516
25.517000; 43211.121643; 870.312709
25.577040; 43263.375218; 929.646701
25.637080; 43319.191206; 964.591728
25.697120; 43377.105293; 975.744442
25.757160; 43435.688990; 949.468542
25.817200; 43492.695081; 923.122171
25.877240; 43548.119336; 860.988552
25.937280; 43599.813089; 794.803155
25.997320; 43647.533070; 778.578136
26.057360; 43694.278901; 796.349365
26.117400; 43742.091717; 825.223144
26.177440; 43791.638115; 810.117664
26.237480; 43840.277579; 817.792185
26.297520; 43889.377822; 843.930786
26.357560; 43940.047427; 923.517171
26.417600; 43995.495398; 1018.987440
26.477640; 44056.675403; 1064.556553
26.537680; 44120.591379; 1053.838000
26.597720; 44183.863812; 1044.385820
26.657760; 44246.568737; 1111.948916
26.717800; 44313.330150; 1169.593983
26.777840; 44383.552573; 1177.360499
26.837880; 44454.241297; 1126.251387
26.897920; 44521.861430; 1061.343040
26.957960; 44585.584467; 1016.945776
27.018000; 44646.641891; 973.782858
27.078040; 44705.107814; 939.860852
27.138080; 44761.537059; 908.188586
27.198120; 44816.064702; 897.263024
27.258160; 44869.936374; 885.609594
27.318200; 44923.108374; 884.991044
27.378240; 44976.243236; 881.072449
27.438280; 45029.142826; 885.854113
27.498320; 45082.329507; 901.948042
27.558360; 45136.482467; 905.749075
27.618400; 45190.863642; 919.367891
27.678440; 45246.062490; 940.717630
27.738480; 45302.543177; 975.226896
27.798520; 45361.095799; 1002.181430
27.858560; 45421.266772; 1010.348672
27.918600; 45481.928107; 973.359547
27.978640; 45540.368614; 907.448217
28.038680; 45594.851805; 852.216868
28.098720; 45646.018906; 853.776956
28.158760; 45697.279674; 863.913657
28.218800; 45749.149050; 890.168894
28.278840; 45802.594790; 932.772943
28.338880; 45858.598478; 965.856815
28.398920; 45916.588521; 969.682543
28.458960; 45974.808261; 945.232709
28.519000; 46031.560033; 926.303277
28.579040; 46087.175282; 919.173526
28.639080; 46142.362460; 905.160405
28.699120; 46196.708291; 884.186435
28.759160; 46249.794844; 861.692579
28.819200; 46301.530867; 868.419381
28.879240; 46353.670766; 910.397291
28.939280; 46408.331020; 960.113774
28.999320; 46465.976251; 996.944579
29.059360; 46525.832803; 1006.944576
29.119400; 46586.289756; 1023.814025
29.179440; 46647.759550; 1015.301689
29.239480; 46708.718263; 1016.526825
29.299520; 46769.750534; 998.784747
29.359560; 46829.717570; 962.411994
29.419600; 46887.500786; 916.571802
29.479640; 46942.531757; 876.772339
29.539680; 46995.173168; 855.491441
29.599720; 47046.536874; 887.033215
29.659760; 47099.794349; 930.169167
29.719800; 47155.641705; 895.057574
29.779840; 47209.380962; 800.199246
29.839880; 47257.424925; 732.803032
29.899920; 47301.422419; 721.582370
29.959960; 47344.746224; 732.179678
30.020000; 47388.706292; 744.486712
30.080040; 47433.405274; 762.384267
30.140080; 47479.178826; 845.078873
30.200120; 47529.917361; 959.410969
30.260160; 47587.520396; 1022.289336
30.320200; 47648.898648; 1004.894603
30.380240; 47709.232520; 952.907496
30.440280; 47766.445086; 907.913356
30.500320; 47820.956203; 886.433831
30.560360; 47874.177691; 886.392737
30.620400; 47927.396711; 885.057471
30.680440; 47980.535561; 855.419435
30.740480; 48031.894944; 770.984558
30.800520; 48078.184857; 718.588774
30.860560; 48121.328927; 716.945223
30.920600; 48164.374318; 741.954773
30.980640; 48208.921283; 781.537400
31.040680; 48255.844788; 824.551781
31.100720; 48305.350877; 857.554436
31.160760; 48356.838445; 867.932146
31.220800; 48408.949092; 896.105116
